#{"t_start": 1647589818.0576468, "env_id": null}
r,l,t
-5788.750795,2880,9373.011857
-3584.013494,2880,9392.453932
-4778.343677,2880,9441.362231
-5825.466988,2880,9460.709544
-5384.671782,2880,9481.492445
-8331.941683,2880,9494.54881
-6610.662041,2880,9507.878368
-5792.008005,2880,9529.223583
-4779.683793,2880,9575.451694
-9673.948569,2880,9598.691623
-5828.817984,2880,9618.559343
-5379.218714,2880,9637.868995
-2998.464601,2880,9652.976856
-3847.731146,2880,9666.556899
-5800.877869,2880,9687.979736
-4782.532466,2880,9734.58167
-9668.483409,2880,9753.61003
-3739.020891,2880,9775.319806
-5377.112457,2880,9794.486936
-2985.164322,2880,9809.519915
-3846.462668,2880,9822.546871
-5782.081018,2880,9845.434837
-4776.865156,2880,9892.080044
-9682.806206,2880,9911.424596
-3737.894366,2880,9932.634851
-5373.752387,2880,9952.182202
-2982.121925,2880,9967.631359
-3836.083382,2880,9980.678634
-5795.972116,2880,9999.485776
-3572.676582,2880,10048.159298
-9675.140222,2880,10067.522679
-3732.840503,2880,10088.828053
-5371.634869,2880,10108.087567
-2985.122845,2880,10122.249631
-8347.190344,2880,10137.312456
-5787.386481,2880,10155.616459
-3566.138875,2880,10204.301984
-3726.365297,2880,10223.69815
-5824.552909,2880,10243.218569
-5371.811311,2880,10265.225077
-8337.624286,2880,10278.929915
-6604.294082,2880,10294.078404
-3568.965256,2880,10312.873946
-4769.900899,2880,10359.176316
-9661.612349,2880,10380.578911
-5817.810291,2880,10399.839756
-5372.443786,2880,10421.451103
-8322.878303,2880,10435.493931
-6605.165114,2880,10448.546122
-5785.229153,2880,10468.953256
-4762.31367,2880,10515.398078
-9660.23869,2880,10538.235564
-5820.335117,2880,10558.618107
-5363.869419,2880,10581.491647
-8332.81869,2880,10596.109162
-6592.943629,2880,10609.202727
-5782.872939,2880,10628.916591
-4757.038287,2880,10675.091349
-9651.072157,2880,10696.451158
-5815.454309,2880,10715.972347
-5364.309885,2880,10735.17205
-2978.619515,2880,10752.673398
-3838.132416,2880,10765.709372
-5776.960237,2880,10785.538658
-4761.087317,2880,10832.015621
-3725.249121,2880,10851.13567
-5814.613869,2880,10872.726721
-2973.696757,2880,10892.193601
-8344.960772,2880,10909.348297
-5776.078697,2880,10922.401686
-3566.525336,2880,10939.6187
-4758.668247,2880,10988.580328
-3722.601521,2880,11007.932285
-5815.215233,2880,11029.031959
-2971.633989,2880,11048.327279
-8319.935854,2880,11063.833994
-6594.338273,2880,11078.90761
-3563.025364,2880,11095.542139
-4750.99512,2880,11143.945298
-3723.068091,2880,11163.520606
-5812.010973,2880,11183.270314
-5360.911118,2880,11205.05852
-8329.418472,2880,11221.325067
-6594.034229,2880,11236.423003
-3557.464681,2880,11252.477121
-4754.171874,2880,11300.924155
-3719.578531,2880,11320.064512
-5813.467609,2880,11339.482192
-5361.996217,2880,11361.179149
-8322.953024,2880,11378.036435
-6588.590907,2880,11393.132463
-3558.715866,2880,11408.148778
-4762.226666,2880,11454.511158
-3721.106183,2880,11477.155228
-5365.394345,2880,11496.776099
-2961.1609,2880,11519.623615
-3827.38805,2880,11537.806362
-5774.348115,2880,11550.877804
-3555.026093,2880,11567.499506
-2549.01586,2880,11614.19857
-3713.763456,2880,11635.923935
-5358.843224,2880,11655.202632
-2963.684731,2880,11674.274791
-8330.037512,2880,11694.023149
-5778.948662,2880,11707.124739
-3553.112449,2880,11724.7475
-2540.684831,2880,11771.551788
-3713.832382,2880,11790.661416
-5812.901632,2880,11812.244478
-2955.946371,2880,11831.463785
-8328.336474,2880,11851.776749
-5770.768213,2880,11864.866897
-3552.697678,2880,11878.964376
-4751.603133,2880,11927.300045
-3715.39606,2880,11947.197253
-5810.941638,2880,11969.062877
-2959.163867,2880,11988.99773
-8337.168081,2880,12009.805846
-5774.170488,2880,12022.887885
-3553.755503,2880,12036.520043
-4750.269313,2880,12085.219299
-5809.486882,2880,12104.91463
