,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
61,1/2016,0.0,872.9076,12.0,5.324999999999999,21.291013917239347,43.407734,-0.009042117,-0.8729076,25.54
62,1/2016,0.0,29.480877,0.0,5.14,21.32671017697714,33.04882,0.0,0.0,26.65
63,1/2016,0.0,25.287752,0.0,4.955,21.326431678833163,31.635416,0.0,0.0,27.76
64,1/2016,0.0,21.863314,0.0,4.77,21.29541296118336,30.394167,0.0,0.0,28.87
65,1/2016,0.0,822.9949,12.0,4.5874999999999995,21.269106190507127,40.78086,-0.00852509,-0.8229949,31.0125
66,1/2016,0.0,284.04025,4.518795222043991,4.404999999999999,21.253905819067676,35.062817,-0.0029422648,-0.28404024,33.155
67,1/2016,0.0,610.46216,8.985125184059143,4.2225,21.242631643083275,39.100082,-0.006323545,-0.6104621,35.2975
68,1/2016,0.0,24.733835,0.0,4.04,21.221127616154778,31.19009,0.0,0.0,37.44
69,1/2016,0.0,155.99113,2.5215675830841064,3.8575,21.1771783198106,32.40337,-0.0016158528,-0.15599114,37.4325
70,1/2016,0.0,478.9253,7.414544731378555,3.675,21.132230119005147,36.531075,-0.0049610045,-0.4789253,37.425
71,1/2016,0.0,21.657528,0.0,3.4925,21.077953791661393,29.92591,0.0,0.0,37.4175
72,1/2016,0.0,750.8994,10.980877876281738,3.31,21.027357394047517,39.369095,-0.0077782813,-0.75089943,37.41
73,1/2016,0.0,875.492,12.0,3.1575,21.00715882135176,41.60399,-0.009068888,-0.875492,36.8925
74,1/2016,0.01627778790321699,26.65085,0.0,3.005,20.983722212096783,31.431786,-8.430771e-05,-0.008138894,36.375
75,1/2016,0.038470179269939564,883.98706,12.0,2.8525,20.96152982073006,41.65559,-0.009356135,-0.90322214,35.8575
76,1/2016,0.03923155304067549,920.48047,11.97976541519165,2.7,20.966795941805366,42.932938,-0.009738099,-0.94009626,35.34
77,1/2016,0.03600794106673533,30.78703,0.0,2.545,20.963992058933265,32.60741,-0.00018649627,-0.01800397,34.7725
78,1/2016,0.07258071012253353,26.471405,0.0,2.39,20.927419289877466,31.205627,-0.00037591797,-0.036290355,34.205
79,1/2016,0.11632917609001225,581.90344,8.36985433101654,2.2350000000000003,20.883670823909988,37.977623,-0.0066302214,-0.64006805,33.6375
80,1/2016,0.13836525473099925,912.8338,12.0,2.08,20.861634745269,42.03634,-0.0101723345,-0.98201644,33.07
81,1/2016,0.13918830577799568,951.1179,12.0,1.9275,20.865805688960297,43.27516,-0.010573168,-1.0207121,32.1825
82,1/2016,0.1344481216827873,144.85246,1.810923457145691,1.775,20.865551878317213,34.615883,-0.0021968198,-0.21207651,31.295
83,1/2016,0.135753095527253,959.11725,12.0,1.6225,20.864858320009194,43.279778,-0.010638237,-1.0269938,30.4075
84,1/2016,0.13514167999080584,1006.0642,12.0,1.47,20.886181514705644,44.36808,-0.0111213755,-1.073635,29.52
85,1/2016,0.11381848529435601,1034.6976,12.0,1.4525,20.927904856758943,45.326683,-0.011307539,-1.0916069,29.665
86,1/2016,0.07209514324105726,1015.69806,11.596383333206177,1.435,20.98570770879265,45.78761,-0.010894633,-1.0517457,29.810000000000002
87,1/2016,0.014292291207350871,896.2446,10.317891597747803,1.4175,21.052756263160926,45.23472,-0.009357881,-0.90339077,29.955000000000002
88,1/2016,0.0,42.64138,0.0,1.4,21.098012233349504,35.70439,0.0,0.0,30.1
89,1/2016,0.0,158.4007,1.8942829370498657,1.3824999999999998,21.106659105098203,35.755447,-0.0016408125,-0.1584007,28.7175
90,1/2016,0.0,31.973051,0.0,1.365,21.083664725293183,32.776714,0.0,0.0,27.335
91,1/2016,0.0,27.429287,0.0,1.3475000000000001,21.029736532758495,31.370083,0.0,0.0,25.9525
92,1/2016,0.019320548803865023,919.21075,12.0,1.33,20.980679451196135,41.60856,-0.009621821,-0.92887104,24.57
93,1/2016,0.0684673045682942,27.906086,0.0,1.31,20.931532695431706,31.434225,-0.00035461335,-0.034233652,23.9775
94,1/2016,0.13022504443230076,371.39615,5.476507097482681,1.29,20.8697749555677,35.4118,-0.0045216274,-0.4365087,23.384999999999998
95,1/2016,0.17355192832653188,921.8959,12.0,1.27,20.826448071673468,41.63375,-0.010448447,-1.0086719,22.7925
96,1/2016,0.1867465277405671,958.60614,12.0,1.25,20.813253472259433,42.918,-0.010897054,-1.0519794,22.2
97,1/2016,0.20298438181595913,31.95404,0.0,1.385,20.79701561818404,32.56384,-0.001051319,-0.10149219,20.7925
98,1/2016,0.21728028285607337,943.48315,12.0,1.52,20.782719717143927,42.628456,-0.010898544,-1.0521233,19.384999999999998
99,1/2016,0.21728028285607337,973.1481,12.0,1.655,20.79705570334248,43.786053,-0.011205832,-1.0817882,17.9775
100,1/2016,0.20294429665752034,1010.1115,12.0,1.79,20.835807312023814,44.804394,-0.011514472,-1.1115837,16.57
101,1/2016,0.16419268797618614,1032.7012,12.0,1.925,20.895366533084903,45.703426,-0.011547763,-1.1147975,16.265
102,1/2016,0.10463346691509656,39.750275,0.0,2.06,20.941713583670357,35.019714,-0.0005419291,-0.052316733,15.96
103,1/2016,0.05828641632964349,998.71606,12.0,2.1950000000000003,20.981293567129143,44.802555,-0.010647202,-1.0278592,15.655
104,1/2016,0.01870643287085727,36.460304,0.0,2.33,21.01111369641477,34.238773,-9.688641e-05,-0.009353217,15.35
105,1/2016,0.0,30.866013,0.0,2.465,21.006182029946064,32.644417,0.0,0.0,14.705
106,1/2016,0.027839264735895597,26.348904,0.0,2.6,20.972160735264104,31.243378,-0.00014418816,-0.013919632,14.059999999999999
107,1/2016,0.08611188114444701,22.66762,0.0,2.7350000000000003,20.913888118855553,30.008558,-0.00044600008,-0.04305594,13.415
108,1/2016,0.133570172133485,851.48444,12.0,2.87,20.866429827866515,40.397263,-0.009512004,-0.9182695,12.77
109,1/2016,0.1776668911053747,23.824953,0.0,2.8850000000000002,20.822333108894625,30.35493,-0.0009201918,-0.088833444,12.395
110,1/2016,0.21458663674629008,858.4754,12.0,2.9000000000000004,20.78541336325371,40.690117,-0.010004031,-0.9657687,12.02
111,1/2016,0.21914760726628302,894.38184,12.0,2.915,20.78136247818759,42.082687,-0.010399594,-1.0039556,11.645
112,1/2016,0.21863752181241125,927.10284,12.0,2.93,20.8051130378202,43.30526,-0.010735897,-1.0364217,11.27
113,1/2016,0.19488696217980106,967.3906,12.0,2.9475000000000002,20.852371070528616,44.38194,-0.011030211,-1.0648341,11.43
114,1/2016,0.1476289294713844,541.0074,7.219484120607376,2.965,20.90710710115011,40.759796,-0.0063687055,-0.61482185,11.59
