,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
116,1/2016,0.0,81.83128,1.6672875881195068,3.0,21.026983421871616,24.264257,-0.00087882695,-0.081831284,11.91
117,1/2016,0.0,52.835056,1.0895569324493408,3.015,21.024148576133616,23.701754,-0.00056742196,-0.052835055,12.0875
118,1/2016,0.0,117.199455,2.3556060791015625,3.0300000000000002,21.02125821194919,24.898489,-0.0012586634,-0.11719946,12.265
119,1/2016,0.0,68.3961,1.4036157131195068,3.045,21.01833543663512,23.98394,-0.0007345399,-0.06839611,12.442499999999999
120,1/2016,0.0,70.23872,1.441274642944336,3.06,21.015319478181347,24.008263,-0.0007543287,-0.070238724,12.62
121,1/2016,0.0,103.07849,2.092626929283142,3.1825,21.012551142810665,24.620155,-0.0011070113,-0.10307849,12.9225
122,1/2016,0.0,101.783455,2.0733554363250732,3.3049999999999997,21.0100702824026,24.596012,-0.0010931032,-0.101783454,13.225
123,1/2016,0.0,104.56848,2.13360857963562,3.4274999999999998,21.007875018746997,24.647835,-0.001123013,-0.10456848,13.5275
124,1/2016,0.0,49.78099,1.0416980981826782,3.55,21.005888974663048,23.597925,-0.0005346229,-0.04978099,13.83
125,1/2016,0.0,85.67964,1.7727727890014648,3.675,21.00409274932716,24.283014,-0.00092015637,-0.08567964,14.4025
126,1/2016,0.0,82.4152,1.7126240730285645,3.8,21.0025308025118,24.217415,-0.0008850979,-0.0824152,14.975000000000001
127,1/2016,0.0,134.66461,2.744436264038086,3.925,21.0012677610779,25.196095,-0.0014462303,-0.13466461,15.547500000000001
128,1/2016,0.0,101.75621,2.109042763710022,4.05,21.000325062312903,24.588455,-0.0010928106,-0.10175621,16.12
129,1/2016,0.00035807745482330233,98.01138,2.040380358695984,4.172499999999999,20.999641922545177,24.51769,-0.0010543235,-0.098172516,16.62
130,1/2016,0.0007889041615953829,98.6828,2.059502363204956,4.295,20.999211095838405,24.530401,-0.0010636164,-0.0990378,17.12
131,1/2016,0.0009542775239026469,109.57708,2.282420039176941,4.4175,20.999045722476097,24.738314,-0.0011814147,-0.110006504,17.62
132,1/2016,0.0009542775239026469,141.44153,2.9135935306549072,4.54,20.999200793951577,25.338743,-0.0015236228,-0.14187095,18.12
133,1/2016,0.0007992060484234287,99.94896,2.0949511528015137,4.5125,20.999253212579273,24.557442,-0.001077264,-0.1003086,18.4875
134,1/2016,0.0008973590565872769,66.97417,1.4230374097824097,4.484999999999999,20.999102640943413,23.909655,-0.00072360574,-0.067377985,18.855
135,1/2016,0.0012700991388250316,81.81876,1.7270225286483765,4.4575,20.998729900861175,24.189981,-0.0008848306,-0.08239031,19.2225
136,1/2016,0.0018312701874414472,86.508995,1.8216240406036377,4.43,20.99816872981256,24.272673,-0.0009379133,-0.08733307,19.59
137,1/2016,0.00258284391907182,81.609856,1.7212543487548828,4.3999999999999995,20.997417156080928,24.169733,-0.0008889312,-0.082772136,19.96
138,1/2016,0.003506020908705665,96.22277,2.015793800354004,4.369999999999999,20.996493979091294,24.443855,-0.0010503281,-0.097800486,20.33
139,1/2016,0.004600123069934625,79.12705,1.669016718864441,4.34,20.995399876930065,24.106983,-0.0008720162,-0.081197105,20.7
140,1/2016,0.005861880765724692,95.13323,1.9919607639312744,4.31,20.994138119234275,24.408005,-0.0010500123,-0.09777108,21.07
141,1/2016,0.007286803577063239,74.690346,1.576946496963501,4.2825,20.992713196422937,24.005806,-0.00083735236,-0.07796941,21.4375
142,1/2016,0.008860865462803957,101.828735,2.1241625547409058,4.255,20.991139134537196,24.520775,-0.0011364121,-0.105816126,21.805
143,1/2016,0.010563482431898308,86.92228,1.8240201473236084,4.2275,20.9894365175681,24.229736,-0.0009845527,-0.09167585,22.1725
144,1/2016,0.012389608999839652,102.98435,2.1451724767684937,4.2,20.98761039100016,24.530624,-0.0011658764,-0.108559676,22.54
145,1/2016,0.014077600017323277,93.97205,1.968043327331543,4.265000000000001,20.985922399982677,24.357548,-0.0010772466,-0.10030698,21.8525
146,1/2016,0.015652357405461004,86.15182,1.8131468296051025,4.33,20.98434764259454,24.20429,-0.0010008716,-0.09319538,21.165
147,1/2016,0.017085818042385625,114.65765,2.387108087539673,4.395,20.982914181957614,24.747095,-0.0013139376,-0.122346275,20.4775
148,1/2016,0.018324983911615078,126.06211,2.615287184715271,4.46,20.981675016088385,24.963947,-0.0014424043,-0.13430835,19.79
149,1/2016,0.01937588755695785,108.07222,2.262940764427185,4.5275,20.980624112443042,24.62731,-0.0012542807,-0.11679137,19.0675
150,1/2016,0.020251669438000164,118.47113,2.4731733798980713,4.595000000000001,20.979748330562,24.825935,-0.0013701923,-0.12758438,18.345
151,1/2016,0.020914453554325974,137.833,2.8573508262634277,4.6625000000000005,20.979085546445674,25.192749,-0.0015813321,-0.1472445,17.6225
152,1/2016,0.021402320757768933,94.262375,1.994386911392212,4.73,20.97859767924223,24.369621,-0.0011157632,-0.10389342,16.9
153,1/2016,0.021742017776617217,124.46649,2.60280704498291,4.795,20.978257982223383,24.94693,-0.001441782,-0.1342504,16.917499999999997
154,1/2016,0.021917654843640832,107.43259,2.2665131092071533,4.86,20.97808234515636,24.625565,-0.0012596952,-0.11729553,16.935
155,1/2016,0.021930343624017468,125.18657,2.6244056224823,4.925000000000001,20.978069656375983,24.965515,-0.0014504252,-0.13505521,16.9525
156,1/2016,0.021930343624017468,134.69939,2.8159117698669434,4.99,20.978254795545396,25.149307,-0.0015525882,-0.14456804,16.97
157,1/2016,0.021745204454603595,126.4468,2.6525537967681885,4.985,20.978447136896893,24.995188,-0.0014630648,-0.13623214,17.54
158,1/2016,0.021552863103107,136.78134,2.856025457382202,4.98,20.97864918838792,25.190626,-0.001573123,-0.14648013,18.11
159,1/2016,0.021350811612080633,150.57639,3.124658703804016,4.975,20.97889300201687,25.450094,-0.0017202984,-0.16018425,18.68
160,1/2016,0.02110699798312865,116.15133,2.4463316202163696,4.97,20.979148268382694,24.805807,-0.0013494124,-0.12564948,19.25
161,1/2016,0.020851731617305802,144.13217,2.9984711408615112,4.965,20.979406305171565,25.33299,-0.0016486788,-0.15351544,21.44
162,1/2016,0.02059369482843465,130.33557,2.727350950241089,4.96,20.979685786071848,25.077185,-0.0014992633,-0.13960274,23.630000000000003
163,1/2016,0.02031421392815247,137.53906,2.8686364889144897,4.955,20.979977043157678,25.21362,-0.0015752745,-0.14668046,25.82
164,1/2016,0.020022956842321804,142.89543,2.972897529602051,4.95,20.980296386402557,25.315798,-0.0016313917,-0.15190576,28.01
165,1/2016,0.01970361359744288,121.6902,2.5549778938293457,4.9475,20.980627515985645,24.919239,-0.0014021148,-0.13055682,28.0975
166,1/2016,0.01937248401435454,170.41013,3.502588391304016,4.945,20.98100712112747,25.825567,-0.001923742,-0.17912774,28.185000000000002
167,1/2016,0.018992878872531094,175.34216,3.5954766869544983,4.942500000000001,20.98150478706245,25.92209,-0.001974875,-0.18388896,28.2725
168,1/2016,0.01849521293755174,166.31606,3.422855794429779,4.94,20.98211083397953,25.765272,-0.0018755343,-0.17463891,28.36
169,1/2016,0.017889166020470526,158.33289,3.2705297470092773,4.9575000000000005,20.982852925430883,25.626314,-0.0017868701,-0.16638301,27.91
170,1/2016,0.017147074569116683,174.24612,3.5754109025001526,4.975,20.9837379198135,25.923414,-0.0019541837,-0.1819623,27.46
171,1/2016,0.016262080186500327,161.89879,3.340430796146393,4.9925,20.984766242274137,25.7065,-0.0018173027,-0.16921672,27.009999999999998
172,1/2016,0.015233757725862773,150.70511,3.125348210334778,5.01,20.985902734156802,25.506561,-0.0016921186,-0.1575603,26.56
173,1/2016,0.014097265843197704,220.57094,4.440690994262695,5.0275,20.987221030807014,26.76893,-0.00243695,-0.2269147,24.265
174,1/2016,0.012778969192986267,174.88661,3.5900938510894775,5.045,20.988746669066824,25.970064,-0.0019399524,-0.18063715,21.97
175,1/2016,0.011253330933175931,178.02414,3.650261163711548,5.0625,20.99041929898541,26.03524,-0.0019662748,-0.18308814,19.674999999999997
176,1/2016,0.0095807010145883,179.90028,3.686417877674103,5.08,20.992241259549328,26.07786,-0.00197834,-0.1842116,17.38
177,1/2016,0.0077587404506722635,167.71991,3.4555102586746216,5.0975,20.99419461557404,25.865189,-0.001838724,-0.17121135,16.9925
178,1/2016,0.005805384425958238,187.32072,3.8277958631515503,5.115,20.99628563229097,26.22758,-0.0020397867,-0.18993315,16.605
179,1/2016,0.0037143677090298866,177.56456,3.6442004442214966,5.1325,20.998523048871746,26.0612,-0.001924905,-0.17923602,16.2175
180,1/2016,0.001476951128253745,181.97527,3.72835636138916,5.15,21.000895849193938,26.149343,-0.0019614608,-0.18263988,15.83
181,1/2016,0.0,161.82387,3.3427376747131348,5.135,21.003291654844684,25.788677,-0.0017379072,-0.16182387,16.115
182,1/2016,0.0,183.22359,3.7484505772590637,5.12,21.00571079634844,26.181782,-0.0019677295,-0.18322359,16.4
183,1/2016,0.0,169.62057,3.4887503385543823,5.105,21.008161557797397,25.941628,-0.0018216398,-0.16962057,16.685
184,1/2016,0.0,165.46407,3.407828629016876,5.09,21.01061881081946,25.87026,-0.001777001,-0.16546406,16.97
185,1/2016,0.0,183.44461,3.747224450111389,5.0725,21.013092965911117,26.200289,-0.001970103,-0.1834446,16.555
186,1/2016,0.0,168.76788,3.4673073291778564,5.055,21.01558647276984,25.940605,-0.0018124824,-0.16876788,16.14
187,1/2016,0.0,174.34778,3.5715830326080322,5.0375,21.018085992045282,26.046064,-0.0018724076,-0.17434777,15.725
188,1/2016,0.0,157.8811,3.255614161491394,5.02,21.02057574060383,25.750298,-0.0016955639,-0.15788111,15.31
189,1/2016,0.0,182.10582,3.7145347595214844,5.0024999999999995,21.023065506019492,26.193176,-0.0019557253,-0.18210582,13.23
190,1/2016,0.0,147.79689,3.0579460859298706,4.984999999999999,21.025540332996616,25.572649,-0.0015872644,-0.14779688,11.15
191,1/2016,0.0,159.75507,3.2869430780410767,4.9675,21.027970901296605,25.793816,-0.0017156892,-0.15975507,9.07
192,1/2016,0.0,133.7662,2.78210985660553,4.95,21.03033853344935,25.314837,-0.001436582,-0.1337662,6.99
193,1/2016,0.0,137.57448,2.849817395210266,4.8375,21.032359139167678,25.379377,-0.0014774809,-0.13757448,5.24
194,1/2016,0.0,147.94864,3.0437153577804565,4.725,21.03405794865087,25.565243,-0.0015888942,-0.14794864,3.49
195,1/2016,0.0,151.45703,3.103634476661682,4.6125,21.035458698772125,25.624573,-0.0016265725,-0.15145703,1.7400000000000002
196,1/2016,0.0,154.52525,3.154615044593811,4.5,21.03657455511015,25.675842,-0.0016595237,-0.15452525,-0.01
197,1/2016,0.0,124.958595,2.5771865844726562,4.385,21.037367278703616,25.126316,-0.0013419926,-0.1249586,0.05
198,1/2016,0.0,145.12544,2.9601101875305176,4.27,21.037830222893543,25.490719,-0.0015585745,-0.14512545,0.11000000000000001
199,1/2016,0.0,154.16437,3.124535322189331,4.155,21.038007533987265,25.649317,-0.001655648,-0.15416437,0.17
200,1/2016,0.0,99.33256,2.05594003200531,4.04,21.03784132248904,24.62963,-0.0010667818,-0.099332556,0.23
201,1/2016,0.0,120.59845,2.467738151550293,3.9275,21.03730076473755,25.01729,-0.0012951669,-0.12059845,1.2999999999999998
202,1/2016,0.0,127.234024,2.5899699926376343,3.815,21.036430680386978,25.131445,-0.0013664296,-0.12723403,2.3699999999999997
203,1/2016,0.0,115.00727,2.34772789478302,3.7024999999999997,21.03522927853611,24.897953,-0.0012351205,-0.115007274,3.4399999999999995
204,1/2016,0.0,96.39483,1.9787893295288086,3.59,21.033661088750048,24.541239,-0.0010352321,-0.09639483,4.51
205,1/2016,0.0,91.60607,1.8829693794250488,3.55,21.031897169374357,24.442776,-0.0009838033,-0.09160607,4.4125
206,1/2016,0.0,104.52764,2.135313034057617,3.51,21.029953532155478,24.676676,-0.0011225744,-0.104527645,4.3149999999999995
207,1/2016,0.0,109.792564,2.236158013343811,3.47,21.027858973917557,24.767824,-0.0011791171,-0.10979257,4.2175
208,1/2016,0.0,102.203926,2.0867364406585693,3.43,21.025613582777556,24.62043,-0.001097619,-0.10220393,4.12
209,1/2016,0.0,125.71604,2.539438247680664,3.3925,21.023248862352162,25.047878,-0.0013501273,-0.12571605,4.78
210,1/2016,0.0,107.67603,2.190119504928589,3.355,21.02077416242832,24.711853,-0.0011563866,-0.10767604,5.4399999999999995
211,1/2016,0.0,124.74816,2.5171819925308228,3.3175,21.018190586059475,25.020004,-0.0013397327,-0.12474816,6.1
212,1/2016,0.0,114.13636,2.3116936683654785,3.28,21.015508536371733,24.82142,-0.0012257672,-0.11413636,6.76
213,1/2016,0.0,124.07333,2.5005029439926147,3.2424999999999997,21.01272898798935,24.998343,-0.0013324853,-0.124073334,5.2575
214,1/2016,0.0,93.65327,1.910506010055542,3.205,21.00982580220983,24.431763,-0.0010057891,-0.09365327,3.755
215,1/2016,0.0,125.17859,2.5179941654205322,3.1675,21.006803558764766,25.00589,-0.0013443553,-0.12517859,2.2524999999999995
