,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
13243,11/2016,0.024156622582523823,34.318428,0.7773942947387695,6.1525,20.975843377417476,22.720367,-0.0004982777,-0.04639674,9.545
13244,11/2016,0.028885098163129896,28.807837,0.6541521549224854,6.17,20.97111490183687,22.594528,-0.00046448744,-0.043250386,9.79
13245,11/2016,0.033649881180764396,7.1870284,0.16231513023376465,6.1899999999999995,20.966350118819236,22.115067,-0.0002578765,-0.02401197,10.094999999999999
13246,11/2016,0.03847317542574302,13.005799,0.2961101531982422,6.21,20.961526824574257,22.230108,-0.00034626707,-0.032242388,10.399999999999999
13247,11/2016,0.043255638724435386,69.395935,1.5528212785720825,6.23,20.956744361275565,23.420689,-0.0009775495,-0.09102376,10.705
13248,11/2016,0.047870713561483313,96.91106,2.1422832012176514,6.25,20.952129286438517,23.983496,-0.0012978298,-0.12084641,11.01
13249,11/2016,0.05222137001764082,97.36584,2.153574228286743,6.2925,20.94777862998236,23.998028,-0.0013260759,-0.12347652,10.9775
13250,11/2016,0.056332669323666096,84.538376,1.8823868036270142,6.335,20.943667330676334,23.742289,-0.001210392,-0.11270471,10.945
13251,11/2016,0.06030430916041851,35.26091,0.8029013872146606,6.3774999999999995,20.93969569083958,22.710865,-0.0007025035,-0.065413065,10.912500000000001
13252,11/2016,0.0642687908788453,0.1613821,0.0,6.42,20.935731209121155,21.934963,-0.00034510728,-0.032134395,10.88
13253,11/2016,0.06811474668035089,111.980804,2.46969473361969,6.46,20.93188525331965,24.283337,-0.0015683767,-0.14603817,13.16
13254,11/2016,0.07177681799507951,44.32497,1.0086536407470703,6.5,20.92822318200492,22.891907,-0.0008614515,-0.08021338,15.440000000000001
13255,11/2016,0.07523909058167533,124.87501,2.7422375679016113,6.54,20.924760909418325,24.54446,-0.00174511,-0.16249456,17.72
13256,11/2016,0.07852444983202744,33.87449,0.7752467393875122,6.58,20.921475550167973,22.671146,-0.0007854517,-0.07313672,20.0
13257,11/2016,0.08175124585504179,42.65622,0.9739594459533691,6.6225000000000005,20.918248754144958,22.85319,-0.00089709007,-0.08353184,24.677500000000002
13258,11/2016,0.08497368194577959,0.16069205,0.0,6.665,20.91502631805422,21.915056,-0.00045628738,-0.042486843,29.355
13259,11/2016,0.08813764579373995,76.102394,1.7159357070922852,6.7075,20.91186235420626,23.542286,-0.0012905786,-0.12017122,34.0325
13260,11/2016,0.09124500474700525,0.15917647,0.0,6.75,20.908754995252995,21.900698,-0.00048996275,-0.0456225,38.71
13261,11/2016,0.09408666531665233,23.327662,0.539836049079895,6.9,20.905913334683348,22.402857,-0.0007557492,-0.070370995,41.4975
13262,11/2016,0.09661112635844304,34.199707,0.7914379835128784,7.05,20.903388873641557,22.63393,-0.0008860652,-0.08250527,44.285
13263,11/2016,0.09886078564744238,0.15404242,0.0,7.199999999999999,20.901139214352558,21.869318,-0.0005308576,-0.049430393,47.0725
13264,11/2016,0.10073121920875394,103.208916,2.3309476375579834,7.35,20.899268780791246,24.085386,-0.0016493134,-0.15357453,49.86
13265,11/2016,0.10219723836189942,21.0156,0.4930565357208252,7.5,20.8978027616381,22.33272,-0.0007744705,-0.072114214,49.745
13266,11/2016,0.1034265041787421,0.15058695,0.0,7.65,20.896573495821258,21.85122,-0.00055537437,-0.05171325,49.629999999999995
13267,11/2016,0.10426129823923347,123.38174,2.7866116762161255,7.8,20.895738701760767,24.503414,-0.0018849149,-0.17551239,49.515
