#{"t_start": 1648727037.941657, "env_id": null}
r,l,t
-2363.598803,2880,5059.623429
-1418.478699,2880,5068.739358
-2586.443608,2880,5079.739388
-529.706692,2880,5089.141519
-2968.945783,2880,5098.982468
-4454.883002,2880,5129.071108
-1326.147142,2880,5138.305322
-2362.4377,2880,5148.293185
-1426.715372,2880,5157.789741
-2584.180695,2880,5167.732674
-532.180221,2880,5177.134989
-2984.812982,2880,5186.675266
-2165.683224,2880,5218.465208
-2358.940777,2880,5227.923368
-1756.871813,2880,5238.240725
-2586.282879,2880,5248.09001
-1326.122769,2880,5257.524377
-538.601655,2880,5268.148714
-2165.08913,2880,5277.633242
-4529.879907,2880,5309.433361
-2352.539731,2880,5318.911523
-1759.826488,2880,5328.217959
-1419.140576,2880,5338.463149
-1319.373425,2880,5347.874778
-523.365054,2880,5358.083307
-2171.819985,2880,5389.063285
-643.475674,2880,5399.668517
-1315.44475,2880,5410.275214
-1572.54736,2880,5419.792086
-1423.333538,2880,5430.080037
-1318.096214,2880,5439.581856
-527.882313,2880,5449.024777
-3002.261873,2880,5480.75255
-642.566933,2880,5490.267051
-1321.362641,2880,5500.466918
-1570.744451,2880,5509.938553
-1416.183245,2880,5520.232613
-1310.316762,2880,5529.741694
-527.047642,2880,5539.181814
-2970.364615,2880,5571.109135
-656.287862,2880,5580.553557
-1320.037588,2880,5590.739365
-1560.423124,2880,5600.411838
-1409.175233,2880,5609.962109
-2570.49889,2880,5620.157507
-521.350163,2880,5629.608002
-2960.954492,2880,5661.583386
-1312.383644,2880,5671.121377
-2345.708408,2880,5680.682326
-1732.006811,2880,5690.992015
-2565.253735,2880,5701.818205
-1298.181046,2880,5711.999929
-2952.543161,2880,5721.625973
-2142.128758,2880,5752.863468
-642.514759,2880,5763.099478
-2343.346975,2880,5772.573105
-1736.949998,2880,5782.804063
-2563.257229,2880,5792.269962
-1298.005153,2880,5801.761723
-519.820408,2880,5812.019783
-2133.430299,2880,5843.550866
-647.020967,2880,5853.718186
-2330.580484,2880,5863.322729
-1727.10053,2880,5872.918413
-1397.87742,2880,5883.185972
-1296.920455,2880,5892.67487
-511.44375,2880,5902.856418
-2127.590339,2880,5933.755613
-639.41989,2880,5943.996656
-2330.037612,2880,5953.525788
-1718.33928,2880,5962.980627
-1390.622819,2880,5973.212774
-1299.731731,2880,5982.837373
-516.313738,2880,5993.397758
-2140.318194,2880,6026.286405
-1302.180918,2880,6035.770577
-2350.356335,2880,6045.987079
-1390.158748,2880,6055.680757
-2592.168639,2880,6065.947429
-509.938315,2880,6075.448005
-2975.868063,2880,6085.018773
-2127.841991,2880,6117.004581
-1295.05756,2880,6126.460043
-2322.889893,2880,6136.695475
-1386.184773,2880,6146.192304
-2564.193075,2880,6155.66097
-1288.613588,2880,6166.15245
-2922.8307,2880,6175.786862
-2110.580094,2880,6207.672924
-1289.89327,2880,6217.30018
-2331.719932,2880,6226.964322
-1712.025923,2880,6237.686562
-2555.227732,2880,6248.08544
-1291.952787,2880,6258.240081
-2988.428721,2880,6267.720539
-2118.390027,2880,6298.935761
-638.299897,2880,6309.284713
-2332.544598,2880,6318.795824
-1716.237986,2880,6329.164885
-2563.094367,2880,6338.743157
-1287.002196,2880,6348.988735
-3004.769668,2880,6358.481527
-2121.554345,2880,6389.699961
-1293.813033,2880,6399.989851
-1536.376712,2880,6409.557356
-1394.711787,2880,6419.883768
-1292.702176,2880,6429.375254
-513.315675,2880,6439.206324
-2956.064669,2880,6449.711365
-4486.867935,2880,6481.180804
-1299.095506,2880,6491.398319
-1541.190902,2880,6501.060168
-1394.493309,2880,6510.524257
-2575.98634,2880,6520.802114
-515.230392,2880,6530.345683
-2951.706431,2880,6543.381561
-4519.79041,2880,6574.934683
-1314.584049,2880,6584.562646
-2338.650327,2880,6595.021933
-1393.070745,2880,6604.749127
-2582.396665,2880,6615.022718
-523.246342,2880,6624.529963
-2960.028944,2880,6634.048606
