#{"t_start": 1648711031.455874, "env_id": null}
r,l,t
-1924.730876,2880,2019.871299
-2442.87578,2880,2030.982532
-1776.995203,2880,2069.417057
-2677.368219,2880,2081.510467
-2561.698796,2880,2093.037613
-955.022702,2880,2102.660639
-1541.800829,2880,2112.491979
-4448.686147,2880,2124.206157
-3340.250692,2880,2135.213995
-1786.507553,2880,2171.00179
-2587.354926,2880,2181.925942
-2164.074153,2880,2192.297855
-982.572939,2880,2203.102725
-4501.342187,2880,2213.587894
-1938.63233,2880,2224.707189
-1801.389528,2880,2235.108682
-1015.150641,2880,2271.141903
-2701.746456,2880,2283.036706
-1071.001787,2880,2293.326381
-1598.295481,2880,2304.407427
-3127.885628,2880,2315.589355
-1246.438513,2880,2327.256664
-1789.369806,2880,2338.16893
-1008.032892,2880,2372.843886
-2699.328571,2880,2384.711224
-1059.036031,2880,2395.336377
-1582.190049,2880,2406.516372
-3188.232403,2880,2416.73863
-1268.161292,2880,2427.329466
-799.868294,2880,2440.115526
-1000.541878,2880,2475.305921
-2682.019243,2880,2486.307777
-1051.680935,2880,2497.707132
-1580.027652,2880,2507.89414
-412.931946,2880,2518.625861
-1239.560866,2880,2529.362015
-792.424454,2880,2541.486737
-982.534407,2880,2578.135237
-2556.30206,2880,2588.246603
-2137.676291,2880,2600.358024
-1538.242045,2880,2610.992898
-4429.073865,2880,2622.116376
-3315.5441,2880,2632.633731
-1772.088644,2880,2643.59221
-988.99283,2880,2679.70104
-2539.262544,2880,2690.407894
-2136.361941,2880,2702.547388
-1532.77395,2880,2713.087418
-4423.16672,2880,2726.41781
-1893.192767,2880,2737.408293
-1751.499286,2880,2748.083631
-983.169822,2880,2782.052373
-2527.495414,2880,2792.512422
-2138.021959,2880,2803.50609
-1534.828062,2880,2814.859987
-4415.388767,2880,2825.061041
-1902.056884,2880,2836.787076
-1753.085759,2880,2847.676902
-986.588779,2880,2883.091121
-2528.191672,2880,2893.909853
-2123.207957,2880,2904.208063
-933.813977,2880,2915.887279
-4384.228422,2880,2926.622719
-1886.604977,2880,2938.259288
-1749.922507,2880,2949.703472
-966.316939,2880,2983.888588
-2519.73187,2880,2995.000148
-934.984419,2880,3006.079808
-1504.802995,2880,3019.909395
-1889.138262,2880,3030.504198
-2388.905837,2880,3041.343182
-1748.962997,2880,3052.384291
-1224.098699,2880,3087.729605
-2514.576005,2880,3099.338833
-924.069797,2880,3110.155624
-1499.445158,2880,3121.277402
-4367.115958,2880,3132.851352
-3272.290794,2880,3143.944246
-1745.840451,2880,3155.012066
-1232.590263,2880,3189.307368
-2507.216375,2880,3199.798796
-2111.460822,2880,3211.268164
-1503.554634,2880,3223.169273
-4376.572936,2880,3234.089315
-3259.453903,2880,3244.802631
-1734.240278,2880,3256.707127
-1222.689504,2880,3291.354088
-2503.757101,2880,3302.128108
-2103.476944,2880,3313.541871
-1501.882656,2880,3323.511968
-4361.616243,2880,3334.464613
-3254.162564,2880,3344.84509
-1744.811163,2880,3355.275593
-973.660948,2880,3390.136156
-1029.994456,2880,3400.315965
-1567.299075,2880,3411.003064
-3040.944629,2880,3421.070147
-1217.572641,2880,3432.113989
-764.078593,2880,3444.857114
-960.224445,2880,3459.066328
-1229.0123,2880,3502.94499
-1025.091089,2880,3516.382525
-1567.059441,2880,3528.494509
-369.38241,2880,3540.846734
-1224.590282,2880,3551.490987
-759.824889,2880,3562.568362
-955.396492,2880,3603.309987
-2607.550453,2880,3617.127914
-2484.563386,2880,3630.978669
-913.647329,2880,3643.51295
-1488.62563,2880,3660.538095
-1869.668969,2880,3674.687554
-2364.093601,2880,3689.704596
-1726.210259,2880,3746.432864
-2606.746775,2880,3762.122396
-2484.464926,2880,3777.79244
-919.338092,2880,3790.531634
-1483.640742,2880,3802.733134
-1858.402362,2880,3812.651644
-2358.841404,2880,3822.041703
-1719.93139,2880,3861.943789
-2590.49165,2880,3877.061745
-2481.949847,2880,3903.670516
-912.672469,2880,3924.820819
-1473.189206,2880,3939.633566
-4318.467245,2880,3955.813116
-3223.165357,2880,3967.420519
-1717.825605,2880,4001.332323
-2467.896654,2880,4011.337439
-2076.867033,2880,4021.859604
-910.174125,2880,4033.551571
-4329.987739,2880,4044.160901
-1839.899761,2880,4055.240646
-1719.771487,2880,4066.633764
-954.474826,2880,4103.842759
-2577.272143,2880,4115.610845
-1010.855192,2880,4126.14879
-1525.158221,2880,4137.43364
-3007.068027,2880,4147.968512
-1202.532617,2880,4158.474675
-755.785673,2880,4172.008583
-951.331166,2880,4210.529379
-2581.466737,2880,4220.812921
-1010.296114,2880,4229.929646
-1524.315713,2880,4239.118947
-364.83151,2880,4249.07159
-1203.332821,2880,4258.496658
-759.451667,2880,4268.84126
-950.206082,2880,4299.849351
-2591.64622,2880,4309.960698
-1009.188072,2880,4319.413498
-1522.888489,2880,4329.000742
-361.965236,2880,4339.413792
-1195.857742,2880,4349.156138
-751.222022,2880,4359.928813
-948.180443,2880,4391.660734
-2488.634823,2880,4400.970332
-2090.307815,2880,4410.946499
-1486.787529,2880,4420.412151
-4393.562223,2880,4431.22801
-3273.449431,2880,4441.545019
-1735.095716,2880,4451.756848
-951.411151,2880,4485.255421
-2505.021235,2880,4494.901587
-2097.786644,2880,4505.008833
-1494.745925,2880,4514.452535
-4451.521155,2880,4523.877621
-1867.468143,2880,4533.983914
-1744.293558,2880,4543.076223
-952.735522,2880,4577.71359
-2510.064438,2880,4588.354002
-2104.065158,2880,4598.627527
-927.545475,2880,4610.209799
-4472.686318,2880,4620.368436
-1862.773197,2880,4631.026567
-1741.31681,2880,4641.410828
-965.797134,2880,4674.751083
-2617.436052,2880,4686.999278
-1026.857617,2880,4697.801616
-1541.403324,2880,4709.211902
-3057.420231,2880,4719.894386
-1219.146639,2880,4731.504893
-1730.96161,2880,4742.864149
-973.286349,2880,4779.442489
-2497.04804,2880,4792.227248
-961.51581,2880,4803.289283
-1501.348872,2880,4814.721341
-1850.190279,2880,4825.36795
-2361.764702,2880,4836.234237
-1719.65238,2880,4847.100304
-1224.409483,2880,4881.156403
-2484.087709,2880,4893.311702
-929.730044,2880,4903.850631
-1490.944457,2880,4914.645468
-4372.625998,2880,4926.274226
-3244.399445,2880,4936.26796
-1718.157116,2880,4947.966933
-1232.086065,2880,4984.943535
-2476.348482,2880,4995.783165
-2076.856469,2880,5007.141312
-1487.314809,2880,5017.526684
-4356.445724,2880,5029.352185
-3246.760059,2880,5040.488092
-1723.115744,2880,5051.876282
