#{"t_start": 1648733705.3879192, "env_id": null}
r,l,t
-2699.32398,2880,1889.905642
-1425.766732,2880,1923.741055
-1833.106541,2880,1933.522619
-996.684209,2880,1943.830613
-1441.107696,2880,1953.462953
-2529.817547,2880,1963.051041
-2481.219915,2880,1973.593204
-2666.101909,2880,1983.289226
-1400.231053,2880,2015.578735
-997.146548,2880,2025.157949
-2234.757507,2880,2034.774574
-1485.776099,2880,2045.094549
-2524.699028,2880,2054.833353
-1916.973744,2880,2065.158025
-1386.181472,2880,2074.840477
-3355.002076,2880,2106.224218
-1809.498114,2880,2116.626784
-2221.619414,2880,2126.141042
-1435.181972,2880,2136.409922
-2535.592203,2880,2145.895706
-1935.452376,2880,2156.238509
-1428.577588,2880,2165.754912
-3624.493166,2880,2198.318766
-1827.884414,2880,2209.252943
-2299.189989,2880,2220.114993
-1441.41214,2880,2230.326134
-2482.149644,2880,2239.977365
-1863.218273,2880,2249.799812
-2617.206614,2880,2260.238667
-3329.45704,2880,2291.860236
-1800.599387,2880,2302.195366
-2242.914756,2880,2311.733484
-1464.12858,2880,2321.344951
-2480.66846,2880,2331.653646
-1874.858551,2880,2341.229183
-2598.467721,2880,2352.059968
-3340.571449,2880,2384.896975
-951.710909,2880,2394.742975
-2209.966828,2880,2405.333752
-2493.252756,2880,2415.047982
-2492.428072,2880,2425.87311
-2616.97475,2880,2435.955839
-1381.621778,2880,2445.778052
-3312.389266,2880,2478.375532
-976.33095,2880,2488.120438
-2237.871376,2880,2498.780969
-2490.356806,2880,2509.199822
-2466.880042,2880,2519.986017
-1882.825675,2880,2530.379037
-1411.664306,2880,2540.198956
-3337.492142,2880,2573.362012
-956.890045,2880,2583.187782
-2207.90027,2880,2593.757669
-2472.709981,2880,2603.628293
-2452.596203,2880,2613.531772
-1869.212854,2880,2624.147426
-1362.980715,2880,2633.95476
-3331.107449,2880,2666.854963
-958.972972,2880,2676.686483
-2205.529383,2880,2686.496505
-1412.951595,2880,2697.09078
-2459.212227,2880,2706.93445
-1883.285626,2880,2717.476981
-1386.248316,2880,2727.263261
-3425.773898,2880,2759.323352
-965.604262,2880,2769.894619
-1428.106608,2880,2779.828941
-2468.788635,2880,2790.361299
-1880.279166,2880,2800.386787
-2608.897815,2880,2811.031544
-1368.130849,2880,2822.221712
-748.396188,2880,2854.208283
-960.490525,2880,2864.751284
-1427.640581,2880,2874.499347
-2462.57598,2880,2884.297371
-2428.464272,2880,2894.798987
-2587.637447,2880,2904.629536
-1368.878596,2880,2915.197477
-737.988704,2880,2947.24474
-954.331582,2880,2957.065807
-2191.769978,2880,2967.617328
-2467.245855,2880,2977.395632
-2440.614218,2880,2987.969469
-2597.557862,2880,2997.750614
-1376.322655,2880,3008.270862
-735.344979,2880,3040.329681
-948.334882,2880,3051.011588
-2219.673677,2880,3062.266536
-2506.945238,2880,3072.039265
-2464.574998,2880,3082.599358
-2592.941149,2880,3092.390346
-1364.446022,2880,3103.003019
-3307.804577,2880,3136.43244
-2197.174685,2880,3146.269503
-1414.409746,2880,3156.799471
-2433.654347,2880,3166.598364
-1863.44747,2880,3176.387355
-2596.031735,2880,3186.914791
-3307.123092,2880,3196.737066
-730.821412,2880,3229.462427
-2217.030395,2880,3239.320343
-1407.867477,2880,3249.490547
-2469.776116,2880,3260.422901
-1861.063573,2880,3270.494817
-2604.903258,2880,3281.52034
-3323.686299,2880,3315.062288
-1787.458182,2880,3325.305453
-958.051958,2880,3336.370423
-1428.136794,2880,3346.171573
-2486.174214,2880,3358.707733
-1873.859583,2880,3368.772537
-2605.963851,2880,3378.9376
-1388.147074,2880,3413.020177
-1805.859708,2880,3422.948999
-968.10916,2880,3433.598821
-1441.930117,2880,3443.51251
-2525.957098,2880,3454.069976
-1900.411845,2880,3463.855434
-2636.759777,2880,3473.645893
-1390.962046,2880,3506.43146
-1819.757231,2880,3516.276167
-971.386525,2880,3526.820953
-1434.176414,2880,3536.666729
-2525.155436,2880,3546.441697
-2491.437224,2880,3557.095924
-2640.962245,2880,3566.947899
-1389.345302,2880,3599.975159
-981.180889,2880,3609.796001
-2234.959657,2880,3619.671906
-1443.51302,2880,3630.369648
-2481.235053,2880,3640.225489
-1906.028649,2880,3651.625936
-1398.69273,2880,3662.34009
-3340.25772,2880,3694.23494
-1816.392929,2880,3705.294986
-2228.775184,2880,3715.135469
-1435.909069,2880,3725.763706
-2463.52015,2880,3735.555514
-1877.284878,2880,3745.338151
-2618.620327,2880,3755.885454
-3347.608751,2880,3788.009329
-1808.691668,2880,3798.52053
-2223.258744,2880,3808.281216
-1422.338872,2880,3818.196221
-2493.424067,2880,3828.75119
-1866.74612,2880,3838.857923
-2611.066589,2880,3849.287231
-3330.785984,2880,3881.78512
-1802.513019,2880,3892.351409
-2239.281773,2880,3902.156535
-1426.307736,2880,3911.933522
-2515.077201,2880,3922.556484
-1877.17156,2880,3932.342824
-2629.101614,2880,3942.864532
-3336.753082,2880,3976.363946
-977.797271,2880,3986.202783
-2235.540354,2880,3996.895168
-2502.696366,2880,4006.777586
-2468.834787,2880,4017.350087
-2622.213942,2880,4027.206115
-1396.314344,2880,4037.034311
-3335.486871,2880,4069.832153
-991.409386,2880,4079.76339
-2252.575063,2880,4090.316659
-2535.271316,2880,4100.119624
-2505.596469,2880,4109.937806
-1900.458437,2880,4121.107721
-1409.891875,2880,4131.06232
-3379.240954,2880,4163.880056
-988.800609,2880,4173.642094
-2269.672802,2880,4183.474645
-1456.125254,2880,4193.989206
-2517.420268,2880,4203.725037
-1912.589706,2880,4215.506192
-1420.104666,2880,4225.132067
-3371.905492,2880,4260.078513
-1847.295822,2880,4273.548956
-2289.156818,2880,4284.852847
-1463.181801,2880,4296.352728
-2511.565706,2880,4310.695839
-1910.596045,2880,4323.659829
-1424.423695,2880,4334.235379
-3382.768435,2880,4367.331078
-1014.232594,2880,4377.919834
-1465.533977,2880,4387.622644
-2560.890719,2880,4398.108209
-1930.414544,2880,4407.870849
-2680.443415,2880,4417.756734
-1451.810758,2880,4428.037236
-809.922039,2880,4459.491607
-1038.114959,2880,4469.992816
-1485.905546,2880,4479.725321
-2590.088067,2880,4489.229693
-2553.002963,2880,4500.723134
-2694.559054,2880,4510.913353
-1454.300836,2880,4521.436422
-812.88581,2880,4552.638433
-1034.96588,2880,4562.310631
-2315.530877,2880,4572.573641
-2605.435026,2880,4582.101043
-2563.255966,2880,4592.398441
-2699.213739,2880,4602.166802
-1466.312556,2880,4611.866281
