,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
6438,3/2016,0.33819467137211845,337.91064,5.091296017169952,-4.92,20.66180532862788,28.269089,-0.00859094,-0.50700796,20.16
6439,3/2016,0.3425339592691685,304.68604,4.638586699962616,-4.865,20.65746604073083,27.863039,-0.008064734,-0.475953,20.355
6440,3/2016,0.3468002203487046,306.09134,4.666129142045975,-4.8100000000000005,20.653199779651295,27.878265,-0.0081246905,-0.47949144,20.55
6441,3/2016,0.35093758714698353,308.80856,4.711509346961975,-4.755,20.649062412853016,27.91352,-0.0082057845,-0.48427737,20.745
6442,3/2016,0.3548601721864131,314.63782,4.79954668879509,-4.7,20.645139827813587,27.993515,-0.00833779,-0.4920679,20.94
6443,3/2016,0.3583584689300636,333.79156,5.069054961204529,-4.6475,20.641641531069936,28.25378,-0.008691978,-0.5129708,21.105
6444,3/2016,0.3614371133596386,319.80374,4.880156189203262,-4.595000000000001,20.63856288664036,28.09497,-0.008481045,-0.5005223,21.270000000000003
6445,3/2016,0.36424433351630014,320.10815,4.890155732631683,-4.5425,20.6357556664837,28.108948,-0.008509986,-0.5022303,21.435000000000002
6446,3/2016,0.36694877036500273,302.6239,4.652440398931503,-4.49,20.633051229634997,27.885729,-0.008236639,-0.4860983,21.6
6447,3/2016,0.36987417820786206,281.6725,4.364885330200195,-4.4375,20.630125821792138,27.596031,-0.007906415,-0.46660957,23.32
6448,3/2016,0.37304792218490235,290.92874,4.5068371295928955,-4.385,20.626952077815098,27.697134,-0.008090145,-0.4774527,25.04
6449,3/2016,0.3762164211426793,302.64914,4.6811787486076355,-4.3325000000000005,20.62378357885732,27.844032,-0.008315584,-0.49075735,26.76
6450,3/2016,0.37948519749590304,277.40933,4.3292752504348755,-4.28,20.620514802504097,27.50277,-0.007915605,-0.46715194,28.48
6451,3/2016,0.381104352690528,268.54013,4.289490759372711,-3.5025000000000004,20.618895647309472,27.433804,-0.0077790394,-0.45909232,30.22
6452,3/2016,0.3812733823577652,241.64952,3.9709571599960327,-2.725,20.618726617642235,27.098873,-0.007324826,-0.4322862,31.96
6453,3/2016,0.3812733823577652,209.541,3.548915147781372,-1.9474999999999998,20.619603885639926,26.64476,-0.006780767,-0.4001777,33.699999999999996
6454,3/2016,0.3803961143600745,210.93279,3.6481833457946777,-1.17,20.621458880041928,26.664228,-0.006796918,-0.40113086,35.44
6455,3/2016,0.37854111995807216,172.31337,3.076135754585266,-0.39249999999999996,20.624108119220406,26.05893,-0.006126819,-0.36158392,34.5775
6456,3/2016,0.37589188077959435,94.527245,1.7496296167373657,0.385,20.626505865314186,24.696629,-0.0047863363,-0.2824732,33.714999999999996
6457,3/2016,0.3734941346858136,149.20013,2.80673611164093,1.1625,20.628855883804142,25.527378,-0.0056924205,-0.33594722,32.8525
6458,3/2016,0.3711441161958575,73.83997,1.4331382513046265,1.94,20.63117618004246,24.136051,-0.0043955785,-0.25941202,31.99
6459,3/2016,0.3688238199575409,98.94204,1.9689384698867798,2.7175,20.633271978452385,24.478434,-0.00480126,-0.28335395,31.509999999999998
6460,3/2016,0.3667280215476154,105.25741,2.138436198234558,3.495,20.635877114240852,24.53316,-0.004890514,-0.28862143,31.03
6461,3/2016,0.36412288575914786,59.831593,1.2437152862548828,4.2725,20.638709341415222,23.596798,-0.00409873,-0.24189304,30.55
6462,3/2016,0.36129065858477816,58.856133,1.253240704536438,5.05,20.6414800692385,23.469017,-0.004058206,-0.23950146,30.07
6463,3/2016,0.35851993076149924,141.35484,2.990517497062683,5.2775,20.64412165937,25.013107,-0.0054326225,-0.3206148,28.935000000000002
6464,3/2016,0.35587834062999946,147.79533,3.131808042526245,5.505,20.647858331727853,25.176785,-0.0055193724,-0.3257345,27.8
6465,3/2016,0.35214166827214655,56.66843,1.2280343770980835,5.7325,20.6514576649553,23.391272,-0.003943625,-0.23273927,26.665
6466,3/2016,0.34854233504470145,88.273476,1.9285451173782349,5.96,20.654338416767875,23.949814,-0.004448659,-0.26254463,25.53
6467,3/2016,0.3456615832321255,87.61393,1.9271514415740967,6.1875,20.65710129515882,23.904528,-0.004413077,-0.26044473,25.325000000000003
6468,3/2016,0.3428987048411791,53.939556,1.1975051164627075,6.415,20.659368588827405,23.168503,-0.0038190775,-0.2253889,25.12
6469,3/2016,0.34063141117259477,117.0432,2.589306950569153,6.6425,20.661759670602102,24.412437,-0.0048691216,-0.2873589,24.915
6470,3/2016,0.33824032939789817,127.18943,2.8140835762023926,6.87,20.665310011562603,24.656345,-0.005020785,-0.2963096,24.71
6471,3/2016,0.33468998843739683,95.434044,2.1403888463974,7.0975,20.66962492765695,24.054228,-0.0044526304,-0.26277903,25.12
6472,3/2016,0.33037507234304897,75.17012,1.703012466430664,7.325,20.67398547645061,23.622478,-0.004072714,-0.24035767,25.53
6473,3/2016,0.3260145235493894,93.93678,2.1326147317886353,7.5525,20.678481126549073,23.989553,-0.0043537603,-0.25694406,25.94
6474,3/2016,0.3215188734509269,69.614876,1.5972129106521606,7.78,20.683079029142505,23.472036,-0.0039035522,-0.2303743,26.35
6475,3/2016,0.3169209708574954,73.45953,1.6871720552444458,7.7675,20.686935835083272,23.513788,-0.003929743,-0.23192002,26.012500000000003
6476,3/2016,0.31306416491672806,92.36017,2.1136257648468018,7.755000000000001,20.690484749842803,23.890562,-0.0042173276,-0.24889225,25.675
6477,3/2016,0.3095152501571974,79.934395,1.8345190286636353,7.742500000000001,20.69383849187317,23.628965,-0.003976713,-0.234692,25.3375
6478,3/2016,0.30616150812683074,79.58482,1.8274526596069336,7.73,20.69684935445217,23.606367,-0.0039423765,-0.23266558,25.0
6479,3/2016,0.3031506455478308,96.41314,2.204363465309143,7.720000000000001,20.699809132810834,23.953068,-0.0042020134,-0.24798846,25.0
6480,3/2016,0.30019086718916554,104.24366,2.3753163814544678,7.710000000000001,20.70305611624415,24.133293,-0.0043096207,-0.2543391,25.0
6481,3/2016,0.29694388375585135,92.94688,2.1231729984283447,7.7,20.70648183783186,23.919842,-0.0040906947,-0.24141881,25.0
6482,3/2016,0.29351816216814086,125.13531,2.8254414796829224,7.69,20.710360364783817,24.597322,-0.0046070847,-0.2718944,25.0
