#{"t_start": 1648716121.4149601, "env_id": null}
r,l,t
-1327.730101,2880,1433.86426
-2195.345674,2880,1449.49793
-1987.175226,2880,1465.142461
-3327.296242,2880,1479.988962
-2577.27015,2880,1495.230427
-1278.064336,2880,1508.598024
-1839.509141,2880,1553.683854
-1364.428721,2880,1569.861836
-2151.118399,2880,1585.426406
-1039.737096,2880,1601.709732
-1407.27674,2880,1616.436117
-2191.731352,2880,1630.00522
-1252.485889,2880,1644.913561
-802.596235,2880,1689.733435
-1305.884661,2880,1706.054809
-1966.77816,2880,1720.385076
-988.889762,2880,1736.110084
-1343.38666,2880,1750.508765
-2134.326399,2880,1765.996805
-1219.922949,2880,1782.55898
-793.682686,2880,1834.194036
-1295.218139,2880,1850.154999
-1964.122373,2880,1864.137095
-971.313217,2880,1877.089847
-3321.413234,2880,1892.052196
-2137.463249,2880,1906.16537
-1225.965686,2880,1922.868473
-787.098001,2880,1974.464093
-1299.215808,2880,1989.277931
-2195.546632,2880,2004.618437
-977.437585,2880,2018.886741
-3301.65643,2880,2034.825621
-2127.800162,2880,2050.501442
-1216.969747,2880,2066.967434
-1723.113799,2880,2111.265512
-2165.842343,2880,2121.267101
-1957.187988,2880,2131.789209
-3287.990197,2880,2141.564548
-2514.765054,2880,2151.756011
-2133.110029,2880,2163.143955
-1723.593432,2880,2200.125595
-4419.615731,2880,2210.711363
-2189.215551,2880,2220.775932
-1960.225625,2880,2230.5001
-988.269606,2880,2241.047453
-1360.099728,2880,2251.080895
-2121.014662,2880,2262.351398
-1742.543301,2880,2302.386366
-4444.098612,2880,2315.47429
-2185.657275,2880,2326.787367
-1973.793092,2880,2337.753793
-1026.495491,2880,2349.567575
-1364.655075,2880,2360.871429
-2137.266394,2880,2374.60228
-1742.054375,2880,2417.128477
-4418.392028,2880,2429.462465
-1319.100325,2880,2441.734206
-1982.692386,2880,2452.17417
-1014.380811,2880,2463.841199
-1371.13403,2880,2474.770577
-2156.56523,2880,2485.492869
-1270.228685,2880,2520.04789
-4398.063316,2880,2530.206546
-1348.426508,2880,2541.666423
-2027.579597,2880,2554.723537
-1058.962477,2880,2571.028555
-3320.153814,2880,2590.110945
-2177.87889,2880,2605.096079
-1280.804818,2880,2648.405212
-1342.197968,2880,2662.108066
-2255.273258,2880,2675.805591
-2021.532823,2880,2689.030676
-3319.017318,2880,2700.574041
-2540.914063,2880,2711.718867
-1273.814353,2880,2721.727622
-1782.785232,2880,2756.252127
-4410.682234,2880,2768.481746
-2230.150652,2880,2779.872977
-2013.508961,2880,2792.662948
-3328.883098,2880,2804.642078
-2546.264199,2880,2817.521892
-1274.901829,2880,2829.253625
-1788.225029,2880,2865.225662
-4393.113488,2880,2877.603472
-2243.189783,2880,2888.31628
-2019.963597,2880,2902.229062
-3294.571081,2880,2917.408062
-2544.148719,2880,2931.529923
-2171.383647,2880,2946.436118
-1775.624925,2880,2999.789672
-4379.977429,2880,3014.077021
-2213.12661,2880,3026.069883
-1992.598666,2880,3036.788948
-1039.27668,2880,3047.692258
-1393.57509,2880,3059.732684
-2148.492548,2880,3073.329026
-1756.42017,2880,3112.136519
-1341.704643,2880,3122.359308
-2205.908914,2880,3133.049978
-1051.216567,2880,3142.957644
-3291.276703,2880,3156.092631
-2161.9969,2880,3167.803499
-1281.396633,2880,3179.325105
-1768.587781,2880,3214.233386
-1356.912542,2880,3224.064532
-2223.835167,2880,3234.656383
-1047.196683,2880,3244.491462
-3290.489152,2880,3254.356308
-2526.797577,2880,3264.981395
-1279.045438,2880,3274.804904
-1763.524429,2880,3308.173155
-1345.953968,2880,3326.258223
-2201.643396,2880,3342.134654
-1054.585634,2880,3356.501224
-3294.46076,2880,3369.52347
-2524.759201,2880,3382.066406
-1299.276489,2880,3392.596286
-1773.330371,2880,3426.84526
-1362.140241,2880,3437.435254
-2195.52458,2880,3448.851779
-1992.723566,2880,3461.926028
-3289.743305,2880,3474.234166
-2529.483505,2880,3488.088576
-1304.546038,2880,3499.990404
-1787.562694,2880,3534.161064
-1372.824153,2880,3546.954126
-2001.647095,2880,3558.867258
-1087.679914,2880,3571.495594
-1430.130188,2880,3582.38216
-2159.046731,2880,3592.6137
-1309.218229,2880,3603.255296
-891.119135,2880,3640.20225
-1365.379243,2880,3655.394471
-2002.401869,2880,3668.310553
-1067.138246,2880,3679.818692
-3282.771444,2880,3690.768344
-2145.452743,2880,3700.374933
-1303.828188,2880,3710.300286
-891.738102,2880,3741.267145
-1370.964589,2880,3751.026916
-2217.462461,2880,3761.543222
-1070.624978,2880,3771.683608
-3292.216528,2880,3783.756721
-2166.020024,2880,3794.863937
-1302.277337,2880,3805.937296
-900.466153,2880,3837.989613
-1381.599641,2880,3847.48149
-2234.849611,2880,3857.666081
-1092.900155,2880,3867.154248
-3299.104168,2880,3877.663082
-2165.941819,2880,3887.523042
-1335.730517,2880,3897.616775
-1811.293028,2880,3930.793172
-2226.958128,2880,3940.568542
-2014.544124,2880,3951.090946
-3292.573317,2880,3960.844901
-2544.591056,2880,3970.580897
-2152.143105,2880,3981.098317
-1782.685148,2880,3990.842268
-921.862155,2880,4024.319816
-2202.003045,2880,4034.732689
-1997.180186,2880,4044.94149
-1093.794788,2880,4055.546866
-1425.841428,2880,4065.30658
-2153.46771,2880,4075.732799
-1773.405701,2880,4106.954326
-4453.066032,2880,4116.702415
-1379.292305,2880,4127.512389
-1990.328214,2880,4137.592835
-1066.298066,2880,4148.46128
-1406.96288,2880,4158.295097
-2144.138674,2880,4168.054056
-1303.424241,2880,4200.623805
-4391.192746,2880,4210.379435
-1355.148735,2880,4220.606551
-1997.190855,2880,4230.11379
-1066.154273,2880,4240.609587
-1414.165028,2880,4250.673186
-2153.725622,2880,4260.779635
-1298.102741,2880,4294.501873
-4406.008862,2880,4304.401275
-1376.015106,2880,4315.421884
-2006.018306,2880,4325.83237
-1074.017748,2880,4336.277181
-3298.201588,2880,4347.481652
-2164.459763,2880,4357.617366
-1329.14521,2880,4390.281307
-1398.278577,2880,4400.019507
-2231.521831,2880,4409.60101
-2024.957153,2880,4419.775687
-3289.721106,2880,4429.486742
-2548.518913,2880,4440.138633
-1315.09015,2880,4450.228769
-1780.969951,2880,4483.116618
-4433.555811,2880,4493.939773
-2217.812764,2880,4503.697028
-2012.002118,2880,4514.19164
-3289.464367,2880,4523.954077
-2546.008357,2880,4533.685809
-2166.573994,2880,4544.221617
-1787.855243,2880,4577.030499
-4404.648457,2880,4587.884731
-2244.314194,2880,4597.980019
-2038.93021,2880,4608.057144
-1084.848385,2880,4619.123211
-1440.67851,2880,4629.580538
-2189.810233,2880,4640.813716
-1807.152066,2880,4673.899019
-4400.317283,2880,4684.416056
-2244.5916,2880,4694.16555
-2034.632853,2880,4703.926419
-1072.185354,2880,4714.428344
-1434.503385,2880,4724.156208
-2199.059208,2880,4734.67646
-1813.40003,2880,4767.146337
-1394.687612,2880,4777.214798
-2263.061935,2880,4788.101587
-1087.0526,2880,4798.184129
-3338.210803,2880,4809.055094
-2213.601505,2880,4819.139138
-1334.91886,2880,4829.09706
-1822.634319,2880,4861.837731
-1406.276004,2880,4871.912508
-2269.8933,2880,4882.793664
-1107.153919,2880,4892.878687
-3333.705867,2880,4902.969258
-2584.798403,2880,4914.178858
-1342.640144,2880,4925.414663
-1828.70827,2880,4961.115266
-1404.022345,2880,4973.416933
-2280.431246,2880,4986.279814
-2074.077847,2880,5000.83152
-3341.266718,2880,5016.349226
-2603.655304,2880,5033.525787
-1357.678107,2880,5048.965342
-1835.07799,2880,5089.906287
-4402.343215,2880,5101.292208
-2269.035324,2880,5111.220589
-2060.491279,2880,5121.781674
-3337.045013,2880,5131.81549
-2591.198642,2880,5142.830354
-1348.842226,2880,5154.359516
-1829.38889,2880,5193.752885
-1410.329288,2880,5206.301597
-2069.689741,2880,5217.601819
-1098.740119,2880,5229.719396
-1454.184292,2880,5240.773941
-2222.924039,2880,5251.328915
-1340.330446,2880,5262.292209
-913.124456,2880,5295.29103
-1392.07788,2880,5306.404072
-2061.793535,2880,5317.290799
-1078.67369,2880,5329.096258
-3353.483,2880,5342.121236
-2222.239269,2880,5353.623447
-1315.000708,2880,5364.924108
-889.338728,2880,5397.14453
-1373.717443,2880,5406.97048
-2272.7553,2880,5417.819498
-1070.969935,2880,5428.379073
-3349.242441,2880,5440.063898
-2209.08677,2880,5450.850404
-1310.264297,2880,5461.67657
