#{"t_start": 1649256020.192117, "env_id": null}
r,l,t
-8412.603642,2880,2581.817738
-12451.503732,2880,2591.910821
-4862.875422,2880,2603.744357
-5041.874562,2880,2613.829059
-13148.874838,2880,2644.856571
-2785.076928,2880,2654.955281
-9720.847715,2880,2666.781612
-7602.99925,2880,2676.884176
-11827.760659,2880,2686.988692
-4966.063204,2880,2698.829743
-5206.003884,2880,2708.934338
-13400.613806,2880,2739.975837
-2782.347273,2880,2750.090572
-9822.039293,2880,2760.199695
-8634.329768,2880,2772.04934
-11774.130654,2880,2782.157235
-4359.60019,2880,2794.009664
-4733.610807,2880,2804.115325
-12468.162824,2880,2833.40414
-2985.248833,2880,2845.242091
-8970.625719,2880,2855.3495
-7810.112922,2880,2867.198159
-4883.354351,2880,2877.301198
-9082.783168,2880,2887.411729
-5082.176975,2880,2899.249763
-4178.053891,2880,2928.546216
-3051.143879,2880,2940.4039
-8763.259058,2880,2950.506229
-7771.13165,2880,2960.60447
-11582.801917,2880,2972.443387
-9252.770004,2880,2982.537393
-5664.585687,2880,2994.37879
-4586.204793,2880,3023.667209
-3800.923463,2880,3033.768925
-9735.291829,2880,3045.610667
-7814.395648,2880,3055.711211
-11031.864375,2880,3067.548801
-9019.705717,2880,3077.645435
-4975.621936,2880,3089.486509
-4246.830435,2880,3118.764393
-3339.452392,2880,3128.859597
-10041.071034,2880,3140.68748
-8090.532899,2880,3150.796067
-11493.461503,2880,3162.625213
-9547.148087,2880,3172.726699
-5375.991246,2880,3182.823242
-12737.18747,2880,3213.850516
-9883.324234,2880,3223.9496
-8787.185735,2880,3235.778937
-11573.510414,2880,3245.89044
-5330.552789,2880,3256.002537
-9599.103317,2880,3267.837782
-13177.708727,2880,3277.947389
-4658.542924,2880,3308.989071
-10449.806591,2880,3319.085547
-9215.971895,2880,3329.179525
-8587.455369,2880,3341.018629
-5357.545577,2880,3351.116368
-9605.899201,2880,3362.95271
-12972.652766,2880,3392.282434
-8404.370849,2880,3402.373359
-3228.714212,2880,3414.20162
-8360.56244,2880,3424.2824
-8516.497685,2880,3436.117769
-5214.017325,2880,3446.213134
-9662.575387,2880,3456.32093
-5185.744864,2880,3487.354413
-8123.057687,2880,3497.466764
-2944.165351,2880,3509.300874
-8261.156332,2880,3519.400304
-8467.587694,2880,3531.248197
-5026.742146,2880,3541.353413
-9532.910013,2880,3551.461436
-4906.961497,2880,3582.490517
-7907.430615,2880,3592.599553
-2888.47223,2880,3604.451475
-8025.153671,2880,3614.563002
-8295.942953,2880,3624.662459
-11631.318008,2880,3636.50485
-9453.261459,2880,3646.60633
-5019.002531,2880,3677.651694
-2877.669453,2880,3687.750791
-9846.178933,2880,3697.841862
-7685.521712,2880,3709.684184
-11638.148082,2880,3719.789828
-4996.811065,2880,3731.639203
-4823.183384,2880,3741.735682
-13527.952432,2880,3771.046476
-7718.07891,2880,3782.898258
-9755.667731,2880,3793.003606
-7751.922558,2880,3804.851895
-11498.30017,2880,3814.950775
-4963.130493,2880,3825.056579
-9747.838713,2880,3836.903004
-13790.038125,2880,3866.213085
-7546.706496,2880,3878.05728
-9747.972923,2880,3888.16859
-7626.953861,2880,3898.274408
-8024.032705,2880,3910.114856
-4704.326697,2880,3920.218033
-9567.794144,2880,3932.059066
-13720.155063,2880,3961.357846
-7485.55169,2880,3973.198831
-9388.472156,2880,3983.295702
-7260.186707,2880,3993.400743
-7844.433297,2880,4005.233322
-4696.060646,2880,4015.335023
-9505.020367,2880,4027.175485
-13541.85618,2880,4056.491101
-2616.73819,2880,4066.589803
-9546.664574,2880,4078.436337
-8235.214846,2880,4088.544214
-11984.97595,2880,4100.385152
-9867.847857,2880,4110.476151
-4796.259453,2880,4120.566105
-14001.237046,2880,4151.598412
-2646.609618,2880,4161.698075
-9802.222127,2880,4173.534136
-8390.92034,2880,4183.632737
-11714.290882,2880,4193.730947
-5085.29698,2880,4205.569984
-4922.297594,2880,4215.673744
-14028.740219,2880,4246.738123
-2765.997943,2880,4256.836642
-9795.177305,2880,4266.935737
-7632.372526,2880,4278.782451
-11536.247189,2880,4288.884649
-5496.823998,2880,4300.736647
-5129.062859,2880,4310.856795
-13941.609312,2880,4340.178154
-7937.342356,2880,4352.035053
-9816.218692,2880,4362.155112
-7657.737866,2880,4373.995493
-11449.962024,2880,4384.104844
-5290.941679,2880,4395.959794
-4950.944832,2880,4406.070123
-13717.396545,2880,4435.389815
-3021.530211,2880,4447.235584
-7690.806567,2880,4457.341202
-8790.883072,2880,4469.196141
-5531.109155,2880,4479.30648
-9973.183348,2880,4489.415244
-5074.32894,2880,4501.256716
-3550.019955,2880,4530.556492
-3123.35737,2880,4542.408686
-7676.73342,2880,4552.512742
-8620.593243,2880,4562.62418
-11529.377706,2880,4574.478282
-9952.107063,2880,4584.594479
-5055.854401,2880,4596.457344
-3478.032069,2880,4625.768518
-2965.597059,2880,4635.868629
-9691.829355,2880,4647.712125
-8328.541153,2880,4657.820494
-11270.046316,2880,4669.661442
-9541.927208,2880,4679.777423
-4876.106584,2880,4689.878185
