,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
15247,12/2016,206.621610390842,3666.58865096372,-0.38,21.024634771783784,26.6034,0.0
15248,12/2016,207.7051286107673,3679.812469569452,-0.425,21.02005746188853,26.6228,0.0
15249,12/2016,208.5523984087467,3689.196388897964,-0.47,21.01554601880257,26.638,0.0
15250,12/2016,211.6943026897065,3743.282547149686,-0.4275,21.011353053757578,26.6961,0.0
15251,12/2016,214.5055592642911,3791.744196066388,-0.385,21.007512550565327,26.7514,0.0
15252,12/2016,216.94196992800465,3833.947357395768,-0.3424999999999999,21.004045723933487,26.8027,0.0
15253,12/2016,218.9437584137026,3869.0050185539417,-0.3,21.000961956028384,26.8483,0.0
15254,12/2016,220.4350856050061,3895.769171507082,-0.2575,20.998259267071717,26.8864,0.0017407329282868
15255,12/2016,221.37876182565697,3913.710515884664,-0.215,20.995924968109595,26.916,0.0040750318904052
15256,12/2016,221.83894643227327,3923.920380829456,-0.1725,20.99393766573005,26.9375,0.006062334269945
15257,12/2016,221.8934434148217,3927.687701806197,-0.13,20.99227008447766,26.9516,0.00772991552234
15258,12/2016,221.67754544037865,3927.436984141244,-0.085,20.99089906788828,26.9604,0.0091009321117176
15259,12/2016,221.16426153180265,3922.5011365857135,-0.04,20.98979343967909,26.9633,0.0102065603209098
15260,12/2016,220.38508159043712,3913.383351290287,0.005,20.988920973519672,26.9605,0.0110790264803277
15261,12/2016,219.3561136143688,3900.33205820383,0.05,20.98824902871256,26.9523,0.0117509712874444
15262,12/2016,217.5714731128909,3873.558287030083,0.0775,20.98769118622364,26.929,0.0123088137763609
15263,12/2016,215.52656646835,3842.695956052237,0.105,20.987203658394296,26.8992,0.0127963416057035
15264,12/2016,213.1869884978713,3807.1396930124088,0.1325,20.986743611482407,26.8624,0.0132563885175933
15265,12/2016,210.517253012392,3766.272294889487,0.16,20.98626829053405,26.8181,0.0137317094659508
15266,12/2016,207.47267555681935,3719.31437312464,0.1875,20.985734101807505,26.7653,0.0142658981924981
15267,12/2016,204.00192303933912,3665.364251200887,0.215,20.98509567867065,26.7031,0.0149043213293502
15268,12/2016,200.04987156080685,3603.439949781169,0.2425,20.98430496429312,26.6303,0.0156950357068801
15269,12/2016,195.5606113022681,3532.5229852778893,0.27,20.983310360932627,26.5457,0.0166896390673727
15270,12/2016,190.47973430639956,3451.590088315753,0.2975,20.982055983005864,26.4479,0.0179440169941358
15271,12/2016,184.7612238695771,3359.7223041163465,0.325,20.980481089716708,26.3359,0.019518910283292
15272,12/2016,178.37108630433795,3256.1620706988297,0.3525,20.978519774347024,26.2084,0.0214802256529758
15273,12/2016,171.29718719362288,3140.4789079543034,0.38,20.97610101589616,26.0647,0.0238989841038375
15274,12/2016,169.51680182298026,3129.9164639960704,0.62,20.97379850128231,26.0186,0.0262014987176897
15275,12/2016,167.0594525524403,3107.001660659532,0.8600000000000001,20.97165986716898,25.9642,0.0283401328310191
15276,12/2016,164.03613699177663,3073.494291935964,1.1,20.96971108246728,25.9017,0.0302889175327187
15277,12/2016,160.55244192909132,3031.0808617023586,1.34,20.96796185650393,25.8318,0.0320381434960701
15278,12/2016,156.775715718988,2982.740118774519,1.5825,20.9664177831129,25.7564,0.0335822168871011
15279,12/2016,152.73644073952138,2928.7292381605835,1.825,20.96507036899976,25.6755,0.0349296310002422
15280,12/2016,148.53175420071432,2870.6908034248,2.0675,20.963906217280552,25.5902,0.0360937827194476
15281,12/2016,144.26257032212612,2810.384342744352,2.31,20.962909924306757,25.5021,0.0370900756932464
15282,12/2016,139.97335485765558,2748.433657861031,2.55,20.96205913738985,25.4116,0.0379408626101458
15283,12/2016,135.87466078913022,2688.8896713429176,2.79,20.96134121776092,25.3227,0.0386587822390822
15284,12/2016,132.1402119308626,2635.079318815018,3.03,20.96075061547665,25.239,0.0392493845233516
15285,12/2016,128.9233589996483,2590.048457221778,3.27,20.960291843607248,25.1639,0.0397081563927521
15286,12/2016,130.89182339962582,2653.345717163525,3.6925,20.960536709229046,25.1952,0.0397081563927521
15287,12/2016,133.662129662432,2732.1891470256805,4.115,20.961621460627832,25.2504,0.0394632907709535
15288,12/2016,137.46216444950173,2831.2367986570284,4.5375,20.96368454349925,25.3343,0.038378539372168
15289,12/2016,142.47492144165204,2954.270479841673,4.96,20.966871635444164,25.451,0.0363154565007448
15290,12/2016,148.90887679254496,3105.6897210060447,5.385,20.97134626276357,25.6052,0.0331283645558357
15291,12/2016,156.74614450420762,3285.0269894016938,5.8100000000000005,20.97727673844384,25.7975,0.0286537372364286
15292,12/2016,165.93051929311065,3491.0661037559025,6.235,20.98484022616728,26.0275,0.0227232615561625
15293,12/2016,176.24812724663408,3719.386621789592,6.66,20.994217721911618,26.2916,0.0151597738327176
15294,12/2016,187.235723302144,3960.475382801148,7.0825,21.005577736424765,26.5808,0.0057822780883824
15295,12/2016,198.4745714215136,4206.147810318493,7.505,21.01907949503689,26.8866,0.0
15296,12/2016,209.8938200005936,4454.878498988212,7.9275,21.034862467056605,27.2066,0.0
15297,12/2016,221.6129351050091,4708.818598279079,8.35,21.05304976619622,27.5418,0.0
15298,12/2016,215.56070086489467,4547.158138540113,7.9475,21.07125389798628,27.4816,0.0
15299,12/2016,209.8674789619541,4396.14599916517,7.545,21.089124355975727,27.4092,0.0
15300,12/2016,204.45216147807108,4253.644359877233,7.1425,21.106375125350663,27.3263,0.0
15301,12/2016,199.24579177238587,4117.880410889966,6.74,21.122772692276044,27.2343,0.0
