,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
5301,2/2016,727.9758200657845,7928.501445190521,-2.64,20.95486900091448,42.6699,0.0451309990855222
5302,2/2016,714.3247541018432,7879.304232410219,-2.365,20.948657014845395,42.5022,0.051342985154605
5303,2/2016,697.1483054759452,7794.368912127107,-2.09,20.94417188888008,42.3026,0.0558281111199221
5304,2/2016,677.8681260341309,7686.775842436805,-1.815,20.94120384971497,42.0767,0.0587961502850298
5305,2/2016,657.5693688430814,7566.45300621317,-1.54,20.939486422974863,41.8305,0.0605135770251337
5306,2/2016,637.1799176933059,7442.430217929226,-1.2625,20.938793300256297,41.5715,0.0612066997437033
5307,2/2016,617.1561805850193,7318.429115499214,-0.985,20.938889527406538,41.3041,0.0612066997437033
5308,2/2016,597.9137380325609,7198.442397634829,-0.7075,20.939587377979716,41.0335,0.0611104725934623
5309,2/2016,579.7426532664994,7085.392575502713,-0.43,20.94075636326873,40.7643,0.0604126220202871
5310,2/2016,562.7276272793875,6979.833685310381,-0.1549999999999999,20.94228310250949,40.4993,0.0592436367312707
5311,2/2016,547.1102913031073,6884.939810624154,0.12,20.94415267493819,40.2438,0.0577168974905113
5312,2/2016,532.9441092993785,6801.561447085865,0.3950000000000001,20.946408009725857,40.001,0.0558473250618085
5313,2/2016,520.1882894116053,6729.5876042502405,0.67,20.9491421679398,39.7729,0.0535919902741426
5314,2/2016,506.154871744767,6630.309244100902,0.885,20.951437083531225,39.5227,0.0508578320602026
5315,2/2016,493.1545227315885,6539.552783524463,1.1,20.953310703072184,39.2801,0.048562916468775
5316,2/2016,480.92274437959605,6454.458351513545,1.315,20.954814189431563,39.0441,0.0466892969278163
5317,2/2016,469.2897713490141,6373.227409361052,1.53,20.95601490692176,38.8138,0.0451858105684372
5318,2/2016,458.1723928419448,6295.05037552578,1.745,20.95698727707108,38.5889,0.0439850930782412
5319,2/2016,447.5641884201132,6220.017969627063,1.96,20.95780984531824,38.3699,0.0430127229289176
5320,2/2016,437.5247748178167,6149.020450020087,2.175,20.95856708358302,38.1578,0.0421901546817622
5321,2/2016,428.1669764283717,6083.618385888479,2.39,20.9593545766709,37.9548,0.0414329164169799
5322,2/2016,419.6391964034325,6025.846861404078,2.605,20.9602862048829,37.7635,0.0406454233290993
5323,2/2016,412.0986234737297,5977.892147986408,2.8200000000000003,20.96150165392738,37.5873,0.0397137951170982
5324,2/2016,405.6692814478671,5941.557375825903,3.035,20.963171981763274,37.4292,0.0384983460726182
5325,2/2016,400.3774564603008,5917.4150656757965,3.25,20.96549999925777,37.2916,0.0368280182367257
5326,2/2016,392.9963785985235,5852.750929466421,3.3775,20.967190906253062,37.123,0.0345000007422306
5327,2/2016,386.40074567326815,5797.056366431657,3.505,20.968296773459404,36.9634,0.0328090937469376
5328,2/2016,380.39406317347255,5747.779071214312,3.6325,20.968900824626864,36.8122,0.0317032265405963
5329,2/2016,374.9480819874391,5704.604309872934,3.76,20.9691054254896,36.67,0.0310991753731357
5330,2/2016,370.2040821119394,5669.488998058136,3.8875,20.969033363263964,36.5397,0.0309666367360357
5331,2/2016,366.4735223767482,5646.68630592606,4.015,20.968840421325773,36.4266,0.0311595786742273
5332,2/2016,364.23410709339134,5642.6928498775005,4.1425,20.968737325533976,36.3391,0.0312626744660242
5333,2/2016,364.11256656995255,5665.974216401201,4.27,20.96901865954219,36.2889,0.0312626744660242
5334,2/2016,366.839824102289,5726.239135272396,4.3975,20.970095012060877,36.29,0.03098134045781
5335,2/2016,373.155572031835,5832.921116762707,4.525,20.97252219077974,36.358,0.0299049879391262
5336,2/2016,383.6347419040453,5992.5283945410665,4.6525,20.977017755771072,36.507,0.0274778092202616
5337,2/2016,398.5332058796697,6206.61878282802,4.78,20.98445065962279,36.7451,0.0229822442289275
5338,2/2016,406.0031807735737,6269.384787227034,4.5675,20.98988783847037,36.8725,0.0155493403772091
5339,2/2016,415.9555740069086,6362.52332685886,4.355,20.9936145831205,37.0359,0.01011216152963
5340,2/2016,427.3079372680077,6470.096872582124,4.1425,20.995983780229487,37.2246,0.0063854168794996
5341,2/2016,439.32926855572873,6581.829245548599,3.93,20.997339135109677,37.4296,0.0040162461509467
5342,2/2016,451.6447631319885,6693.100353030636,3.72,20.998018906147355,37.6454,0.0027490768410771
5343,2/2016,463.89496123528096,6799.16558618993,3.51,20.998258470382545,37.8657,0.0021481457896896
5344,2/2016,475.92277072689217,6898.484381474651,3.3,20.99822567721336,38.0866,0.0019572035538644
5345,2/2016,487.6352052436941,6990.416430233983,3.09,20.998026070092827,38.3051,0.002019220496475
5346,2/2016,498.8760941796732,7073.2283513138445,2.8775,20.99766703456118,38.5172,0.0023329654388213
5347,2/2016,509.6873854447741,7148.398324697357,2.665,20.997147548020653,38.7222,0.0028524519793471
5348,2/2016,520.0408022687475,7216.097759155952,2.4525,20.996428959825813,38.9186,0.0035710401741866
5349,2/2016,529.9466934070687,7276.917492666315,2.24,20.99544313187561,39.1057,0.0045568681243892
5350,2/2016,540.8551439160086,7353.43984425306,2.0625,20.994712823526807,39.3049,0.0052871764731925
5351,2/2016,551.5428093585381,7425.425007152015,1.885,20.99421750206116,39.4996,0.0057824979388421
5352,2/2016,562.0928124491277,7494.068797015292,1.7075,20.993919807467652,39.6902,0.0060801925323445
5353,2/2016,572.5163961175036,7559.676426204035,1.53,20.99377196272973,39.8762,0.0063039958845791
5354,2/2016,582.7538055339625,7621.754279046123,1.3525,20.993716924060493,40.057,0.006434408528495
5355,2/2016,592.6762779916088,7679.103229546259,1.175,20.993685583631567,40.2307,0.0064816617768492
5356,2/2016,602.0903595075852,7729.925261580223,0.9975,20.993591173075146,40.3948,0.0065173809939764
5357,2/2016,610.7473442351734,7771.969595418105,0.82,20.99332197438149,40.5462,0.0066780256185055
5358,2/2016,618.3622416807613,7802.757974276799,0.6425,20.992733576240543,40.6811,0.0072664237594537
5359,2/2016,624.648321194731,7819.942375714146,0.4649999999999999,20.99164225867176,40.7953,0.0083577413282398
5360,2/2016,629.3748719846815,7821.862718808568,0.2875,20.989821682863813,40.8853,0.0101783171361873
5361,2/2016,632.4571381196224,7808.386480251989,0.11,20.987005938467288,40.9488,0.0129940615327122
5362,2/2016,638.9333011676906,7850.603826251519,0.0399999999999999,20.98478723137943,41.0555,0.0152127686205716
5363,2/2016,644.3929630368566,7882.016151880758,-0.03,20.98311766649475,41.1516,0.0168823335052508
5364,2/2016,649.2271207393882,7907.093809776966,-0.1,20.981913491164377,41.2393,0.0180865088356227
5365,2/2016,653.7157685361744,7928.906483664281,-0.17,20.981079835954468,41.3207,0.0189201640455323
5366,2/2016,658.0467954749614,7949.421316607831,-0.24,20.9805252201076,41.3977,0.0194747798923984
5367,2/2016,662.3356216550677,7969.777820085437,-0.31,20.980168886682648,41.4715,0.0198311133173518
5368,2/2016,666.6432166172589,7990.521950756268,-0.38,20.97994338612677,41.543,0.0200566138732298
5369,2/2016,670.991514671795,8011.7953691123375,-0.45,20.97979422966194,41.6129,0.0202057703380589
5370,2/2016,675.3761512656134,8033.484059021891,-0.52,20.97967793150187,41.6814,0.0203220684981282
5371,2/2016,679.7770216811939,8055.335077354443,-0.59,20.979559368345654,41.7485,0.0204406316543419
5372,2/2016,684.167513262358,8077.052509034593,-0.6599999999999999,20.97940910547776,41.8142,0.0205908945222432
5373,2/2016,688.5234608448887,8098.3845754172435,-0.73,20.97920116155618,41.8785,0.0207988384438202
5374,2/2016,693.1937036099987,8124.101944742653,-0.7925,20.979043347333192,41.946,0.0209566526668076
5375,2/2016,697.8136789329027,8149.085351200442,-0.855,20.978930791408278,42.0128,0.0210692085917258
5376,2/2016,702.3678048683821,8173.219072857751,-0.9175,20.97885529192424,42.0785,0.0211666079520966
5377,2/2016,706.818535323262,8196.182711724903,-0.98,20.97880472959412,42.1428,0.0212364604453476
5378,2/2016,711.1040786209458,8217.441169280566,-1.0425,20.978761520777624,42.2048,0.0212842716907211
5379,2/2016,715.1367277834697,8236.240045390665,-1.105,20.978700232377427,42.2635,0.0213289826037517
5380,2/2016,718.8027891816627,8251.61511474391,-1.1675,20.97858451301136,42.3176,0.0214154869886442
5381,2/2016,721.965681254236,8262.42931407592,-1.23,20.97836357858397,42.3653,0.02163642141603
5382,2/2016,724.5993887091671,8269.108173080798,-1.29,20.97801262387675,42.4063,0.0219873761232491
5383,2/2016,726.4249861339518,8268.719524605756,-1.35,20.97744772261307,42.4372,0.0225522773869286
5384,2/2016,727.3034266119222,8260.230645874795,-1.41,20.976560327940117,42.4559,0.0234396720598866
5385,2/2016,727.1466886566009,8243.094832245672,-1.47,20.975217517576265,42.4604,0.0247824824237348
5386,2/2016,729.0083648786872,8257.53069675623,-1.47,20.97432214205308,42.4905,0.0256778579469205
5387,2/2016,729.9259423779139,8263.057891612956,-1.47,20.973852606601927,42.5124,0.0261473933980731
5388,2/2016,729.8943901187688,8259.989922461758,-1.47,20.973745658252643,42.5245,0.0262543417473573
5389,2/2016,728.734042109731,8246.961441386426,-1.47,20.97390022921933,42.5241,0.0262543417473573
5390,2/2016,726.0813909338806,8220.909354187621,-1.47,20.974172047197243,42.5061,0.0260997707806716
5391,2/2016,721.3844358620267,8177.062801188808,-1.47,20.97436036281117,42.4637,0.0258279528027571
5392,2/2016,713.8654367108023,8108.490844088042,-1.47,20.97418826339051,42.3872,0.0258117366094907
5393,2/2016,702.6402980972264,8007.307366832973,-1.47,20.97327847395008,42.2649,0.026721526049922
5394,2/2016,686.7408598089709,7864.606213328812,-1.47,20.9711274412897,42.0825,0.0288725587103009
5395,2/2016,665.2617427499276,7671.59310627551,-1.47,20.967082082376443,41.8251,0.032917917623557
5396,2/2016,637.586873010688,7421.416127395401,-1.47,20.960326153476085,41.4784,0.0396738465239145
5397,2/2016,603.7311912166222,7112.230184357659,-1.47,20.94988725194264,41.0325,0.0501127480573586
5398,2/2016,584.8295833663084,7023.940135863614,-1.05,20.94205275868341,40.7614,0.0579472413165902
5399,2/2016,561.7988727873318,6886.324274323732,-0.63,20.93667891072305,40.4447,0.0633210892769504
5400,2/2016,536.5488207978747,6717.939529630848,-0.2099999999999999,20.9334415492229,40.0907,0.0665584507771015
5401,2/2016,510.505596362204,6532.895114823895,0.21,20.931947449986414,39.7085,0.0680525500135864
5402,2/2016,484.58841925776767,6340.134999293395,0.6275,20.93176395573153,39.3053,0.0682360442684739
5403,2/2016,459.6251260570135,6149.046834741956,1.045,20.93254651084182,38.8908,0.0682360442684739
5404,2/2016,436.11492168545897,5965.522194320462,1.4625,20.934028539486864,38.4731,0.0674534891581792
5405,2/2016,414.414737117151,5794.311355804016,1.88,20.936036034261324,38.0599,0.0659714605131362
5406,2/2016,394.88184727831424,5640.963197681486,2.3,20.9385386009662,37.6604,0.0639639657386759
