,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,comfort_deviation
9019,10/2016,27.02016363125184,613.3966829543178,5.94,21.11524851227125,22.5482,0.0
9020,10/2016,28.740760712985782,650.8554388299877,5.8575,21.10681090415893,22.577,0.0
9021,10/2016,30.62051981352192,691.6627094500006,5.775,21.09820392475047,22.6094,0.0
9022,10/2016,32.62733098712357,735.069797209075,5.692500000000001,21.089436174978022,22.6445,0.0
9023,10/2016,34.42110426674548,773.5357368924006,5.61,21.08051580920549,22.6752,0.0
9024,10/2016,36.26594366363302,812.8798903949034,5.525,21.07144371212133,22.7071,0.0
9025,10/2016,37.85499326537116,846.398548473263,5.44,21.06222702761147,22.7337,0.0
9026,10/2016,39.26168469379593,875.7535548491763,5.355,21.05287197713696,22.7564,0.0
9027,10/2016,40.17334724325188,894.1621577879781,5.27,21.043383532302613,22.7689,0.0
9028,10/2016,42.88718341206146,953.5033688579448,5.275,21.03401071367502,22.8207,0.0
9029,10/2016,45.6273145687658,1013.2747765240296,5.279999999999999,21.02475844856008,22.8734,0.0
9030,10/2016,48.36564625847488,1072.862705400248,5.285,21.01563151173426,22.9263,0.0
9031,10/2016,50.83493894160976,1126.4926897465805,5.29,21.00663408640365,22.9739,0.0
9032,10/2016,53.126074424383546,1176.1636007441873,5.295,20.997769526750243,23.0181,0.0022304732497566
9033,10/2016,54.750693110758725,1211.3851715419326,5.3,20.98903979258908,23.0488,0.0109602074109211
9034,10/2016,48.59185521523107,1078.5495522810936,5.305,20.98043408644588,22.9186,0.0195659135541212
9035,10/2016,40.69384427123061,906.9450618099494,5.31,20.97192773947547,22.75,0.0280722605245316
9036,10/2016,32.46384990959911,726.6515350459775,5.315,20.96349363910668,22.5715,0.0365063608933198
9037,10/2016,24.16952293360245,543.3885940816399,5.32,20.955104773443185,22.3887,0.0448952265568145
9038,10/2016,16.09193517550483,363.3694368486697,5.325,20.94673505367923,22.2075,0.0532649463207697
9039,10/2016,8.275798847152203,187.68004346933017,5.33,20.938359786013105,22.0289,0.0616402139868981
9040,10/2016,10.647337296918874,243.6889954934704,5.8,20.931222435531115,22.071,0.0687775644688848
9041,10/2016,13.20214633733233,304.88517367405063,6.27,20.9253083270496,22.1186,0.0746916729504043
9042,10/2016,16.01574889991578,373.10307970713467,6.74,20.920604072524,22.1735,0.0793959274760034
9043,10/2016,19.14904859375954,449.88063897872,7.21,20.917097761463573,22.2373,0.0829022385364268
9044,10/2016,22.62608553225426,535.9206957792279,7.68,20.91477906648865,22.3107,0.0852209335113478
9045,10/2016,26.474149010982877,632.0036913760706,8.15,20.91363929344075,22.3945,0.0863607065592511
9046,10/2016,30.71577825889269,738.7971311850829,8.62,20.91367142726753,22.4895,0.0863607065592511
9047,10/2016,35.385374911466684,857.2441232731168,9.09,20.91487018782431,22.5967,0.0863285727324694
9048,10/2016,40.504281457630434,987.9215643441684,9.5575,20.91722535192874,22.7166,0.0851298121756904
9049,10/2016,46.02886875053998,1129.919940865356,10.025,20.920735248798355,22.8487,0.0827746480712612
9050,10/2016,52.04339015604405,1285.3289292630775,10.4925,20.9253999293098,22.9949,0.0792647512016451
9051,10/2016,58.48786282129538,1452.7624221958604,10.96,20.931221154652725,23.154,0.0746000706901988
9052,10/2016,59.6354181870928,1484.796435896406,11.115,20.93735131548067,23.1848,0.0687788453472748
9053,10/2016,61.275012692199645,1528.8335566180867,11.27,20.943791151032,23.2275,0.0626486845193312
9054,10/2016,63.2522502336676,1581.1804001941666,11.425,20.95054276552072,23.2786,0.0562088489680014
9055,10/2016,65.63095248940326,1643.395532876954,11.58,20.957609437496014,23.3396,0.0494572344792807
9056,10/2016,68.28198024031074,1712.3618885107817,11.735,20.96499547045508,23.4077,0.0423905625039822
9057,10/2016,71.21711273738055,1788.3598838206974,11.89,20.972705964072148,23.4833,0.0350045295449206
9058,10/2016,74.33283622939553,1868.8768325948597,12.045,20.980746631757984,23.5638,0.0272940359278521
9059,10/2016,77.59747206614159,1953.1353960268796,12.2,20.98912355344406,23.6487,0.0192533682420155
9060,10/2016,80.93759673584458,2039.3504961765152,12.355,20.99784298554644,23.7362,0.0108764465559403
9061,10/2016,84.29217896217934,2126.0403591619424,12.51,21.00691112925321,23.825,0.0021570144535587
9062,10/2016,87.61156214246978,2212.002041763424,12.665,21.01633394677471,23.9138,0.0
9063,10/2016,90.89659369002784,2297.252676812009,12.82,21.02611708777772,24.0027,0.0
9064,10/2016,90.93027480943556,2296.5031609967587,12.7925,21.03576901578349,24.0099,0.0
9065,10/2016,90.95948662543628,2295.644508920871,12.765,21.045292556443734,24.017,0.0
9066,10/2016,90.92844818584749,2293.336856463279,12.7375,21.054690337690285,24.0227,0.0
9067,10/2016,90.92954830177268,2291.8021380553373,12.71,21.06396485894141,24.0292,0.0
9068,10/2016,90.79536245994582,2286.9148125486654,12.68,21.07311163529611,24.0324,0.0
9069,10/2016,90.72422438737244,2283.545241761016,12.65,21.082132840271164,24.0371,0.0
9070,10/2016,90.56235287341885,2278.0041720567747,12.62,21.09103053266977,24.0398,0.0
9071,10/2016,90.38618793249935,2272.1274568827557,12.59,21.09980653499967,24.042,0.0
9072,10/2016,90.1844881548336,2265.6466470933515,12.56,21.108462548557107,24.0436,0.0
9073,10/2016,89.89873586880174,2257.162337228723,12.53,21.11700004161235,24.0433,0.0
9074,10/2016,89.6120264910264,2248.6660639846737,12.5,21.12542029972314,24.0429,0.0
9075,10/2016,89.3028787523598,2239.644122433833,12.47,21.13372453266275,24.042,0.0
9076,10/2016,85.95370109588501,2151.095867590788,12.2725,21.14145774624234,23.9647,0.0
9077,10/2016,82.60193922234272,2062.849930524324,12.075,21.14861880948028,23.887,0.0
9078,10/2016,79.22025079528075,1974.2516848925693,11.8775,21.155206647573856,23.8082,0.0
9079,10/2016,75.79934222693166,1885.078642904744,11.68,21.16122017965605,23.7281,0.0
9080,10/2016,72.45042142751178,1798.0720766609145,11.485,21.16666521986579,23.6494,0.0
9081,10/2016,69.1107729917658,1711.6381069023255,11.29,21.1715409705646,23.5705,0.0
9082,10/2016,65.74505435199549,1624.931648137176,11.095,21.175846703051192,23.4906,0.0
9083,10/2016,62.43418984617369,1539.8832754959828,10.9,21.179581831618147,23.4117,0.0
9084,10/2016,59.17435601497163,1456.3990173759323,10.705,21.182746034646488,23.3335,0.0
9085,10/2016,55.93615127474358,1373.7751070529532,10.51,21.18533919027596,23.2555,0.0
9086,10/2016,52.72934116529,1292.2425753228158,10.315,21.187361337398958,23.1778,0.0
9087,10/2016,49.58983653742872,1212.654777890658,10.12,21.188812745462645,23.1014,0.0
9088,10/2016,49.13482490695238,1200.476355325379,10.0625,21.19006841622755,23.089,0.0
9089,10/2016,48.78751183255215,1190.88081190014,10.005,21.191131097094672,23.0789,0.0
9090,10/2016,48.52054951632152,1183.2119138950432,9.9475,21.192003762505017,23.0707,0.0
9091,10/2016,48.33394689423015,1177.4647947846324,9.89,21.19268956088105,23.0643,0.0
9092,10/2016,48.29767366624966,1175.3518531162283,9.835,21.193198652904123,23.0613,0.0
9093,10/2016,48.365914143099566,1175.7175823588254,9.78,21.193534660605703,23.0607,0.0
9094,10/2016,48.5273304986868,1178.2848442448642,9.725,21.193701415089173,23.0623,0.0
9095,10/2016,48.78127481588917,1183.0298632255897,9.67,21.19370292874461,23.0659,0.0
9096,10/2016,49.0687391838209,1188.49187327445,9.6125,21.193536560411975,23.0703,0.0
9097,10/2016,49.43939188286375,1195.8964145721309,9.555,21.19320657618489,23.0767,0.0
9098,10/2016,49.87109376464072,1204.7134000390963,9.4975,21.192717337697097,23.0844,0.0
9099,10/2016,50.31996202194619,1213.9048613424832,9.44,21.19207319011136,23.0926,0.0
9100,10/2016,50.40569417215135,1214.0025172773417,9.36,21.19121720409588,23.0922,0.0
9101,10/2016,50.55650460083991,1215.6182964094282,9.28,21.19015349397353,23.0932,0.0
9102,10/2016,50.77696456846463,1218.8509917664846,9.2,21.18888626137614,23.0957,0.0
9103,10/2016,50.958022090348734,1221.1469973026185,9.12,21.18741962119831,23.0974,0.0
9104,10/2016,51.15135500710928,1223.6541165436531,9.0375,21.1857507836672,23.0993,0.0
9105,10/2016,51.375763771874745,1226.86871654818,8.954999999999998,21.183883751768768,23.1019,0.0
9106,10/2016,51.6343471621142,1230.8586530507548,8.872499999999999,21.18182250495766,23.1052,0.0
9107,10/2016,52.55285542935278,1250.1088227191271,8.79,21.17957201262756,23.1232,0.0
9108,10/2016,54.79294071560485,1299.7606676396958,8.7075,21.17714024858501,23.1704,0.0
9109,10/2016,57.05936312965292,1349.7222201819598,8.625,21.174537034775582,23.2184,0.0
9110,10/2016,59.28736905829154,1398.5053375893797,8.5425,21.171771810773077,23.2655,0.0
9111,10/2016,61.39166274245112,1444.1769584603749,8.46,21.16885340954461,23.3101,0.0
9112,10/2016,62.57936933493164,1468.534120143404,8.370000000000001,21.165768501835803,23.3346,0.0
9113,10/2016,61.836972449218045,1448.9838804169815,8.280000000000001,21.162519575777324,23.317,0.0
9114,10/2016,61.04658947704139,1428.4018598642149,8.19,21.15910595840271,23.2983,0.0
9115,10/2016,60.25928147953243,1407.9482462737913,8.1,21.155526943805125,23.2795,0.0
9116,10/2016,59.40795038039281,1386.033576621733,8.0075,21.15177503790597,23.259,0.0
9117,10/2016,58.54827762328817,1363.9935431507286,7.915,21.147849522768936,23.2382,0.0
9118,10/2016,57.67335002676949,1341.6723116451974,7.8225,21.14374968306977,23.2168,0.0
9119,10/2016,56.7406946794102,1318.1121984083716,7.73,21.139474728695525,23.194,0.0
9120,10/2016,55.77391286622549,1293.8489734647833,7.6375,21.13502376885758,23.1703,0.0
9121,10/2016,54.77392992844625,1268.905388221338,7.545,21.130395853834976,23.1457,0.0
9122,10/2016,53.73629785962485,1243.1830664046952,7.452500000000001,21.12558997169576,23.1201,0.0
9123,10/2016,52.656517617424846,1216.5827213800449,7.36,21.120605036756007,23.0933,0.0
9124,10/2016,53.80333647121359,1242.8533426485712,7.3775,21.115739541034277,23.117,0.0
9125,10/2016,54.92997339149804,1268.656404374887,7.395,21.110993963351984,23.1404,0.0
9126,10/2016,56.031692414657336,1293.8864738125524,7.4125,21.10636868992277,23.1634,0.0
9127,10/2016,57.10371747090246,1318.4375293849885,7.43,21.10186400281849,23.1859,0.0
9128,10/2016,58.142353052143726,1342.228057126821,7.4475,21.097480070489603,23.2079,0.0
9129,10/2016,59.145694126675146,1365.2168403483165,7.465,21.09321694309254,23.2292,0.0
9130,10/2016,60.11843836133678,1387.5105308460363,7.4825,21.08907456103375,23.25,0.0
9131,10/2016,61.05502448245524,1408.9859272868282,7.5,21.08505275738075,23.2701,0.0
9132,10/2016,61.9515796945914,1429.557841093026,7.5175,21.08115124707193,23.2895,0.0
9133,10/2016,62.81713420957467,1449.4295996150493,7.535,21.07736963917957,23.3084,0.0
9134,10/2016,63.649994723311565,1468.5644525016023,7.5525,21.07370745185393,23.3267,0.0
9135,10/2016,64.44086076633664,1486.7558103202998,7.57,21.070164098478955,23.3441,0.0
9136,10/2016,69.54692984713994,1607.990295775402,7.800000000000001,21.067317768797626,23.4605,0.0
9137,10/2016,74.63697836068759,1729.3012808635904,8.030000000000001,21.06517100603779,23.5779,0.0
9138,10/2016,79.75068545012849,1851.5604917945643,8.26,21.063726312153925,23.6972,0.0
9139,10/2016,84.79532062423534,1972.686706944746,8.49,21.062986063562995,23.8164,0.0
9140,10/2016,89.86773484521437,2094.826542642407,8.72,21.06295252183929,23.9375,0.0
9141,10/2016,94.89619540121532,2216.368493785831,8.95,21.06362787282368,24.0589,0.0
9142,10/2016,99.91096930006503,2337.974721946534,9.18,21.065014164791407,24.1814,0.0
9143,10/2016,104.9230685579466,2459.877635635222,9.41,21.06711337468676,24.3051,0.0
9144,10/2016,109.87146635851548,2580.7086290635025,9.64,21.069927331205783,24.4287,0.0
9145,10/2016,114.85245191607991,2702.5962133152343,9.87,21.073457773950352,24.5542,0.0
9146,10/2016,119.72815176982408,2822.467098017891,10.1,21.07770628852372,24.6788,0.0
9147,10/2016,124.65120168527048,2943.6990380757256,10.33,21.08267433585175,24.8056,0.0
9148,10/2016,125.7133955752981,2968.340437569665,10.3625,21.087825370016617,24.8407,0.0
9149,10/2016,126.81241513023456,2993.782315779882,10.395,21.09315780359317,24.8767,0.0
9150,10/2016,127.87394635641148,3018.378082784138,10.4275,21.09867009115741,24.912,0.0
9151,10/2016,128.9493782335369,3043.2658982540715,10.46,21.104360694189022,24.9477,0.0
9152,10/2016,129.99871645703035,3067.561032077256,10.4925,21.11022809741283,24.9829,0.0
9153,10/2016,131.06674701835507,3092.253668342234,10.525,21.11627081629212,25.0186,0.0
9154,10/2016,132.10180484947256,3116.2024559231786,10.5575,21.1224873845639,25.0538,0.0
9155,10/2016,133.15620318939963,3140.562645723619,10.59,21.128876355778825,25.0894,0.0
9156,10/2016,134.18768270351902,3164.401639713901,10.6225,21.135436317049194,25.1247,0.0
9157,10/2016,135.2471445327161,3188.841505439486,10.655,21.142165902087083,25.1607,0.0
9158,10/2016,136.26195895468786,3212.2819878846094,10.6875,21.1490637553193,25.1958,0.0
9159,10/2016,137.25650003419167,3235.261443037476,10.72,21.156128459269148,25.2306,0.0
9160,10/2016,137.1596448370541,3230.7047545615724,10.695,21.163202006724337,25.239,0.0
9161,10/2016,137.00494739362136,3224.889476362581,10.67,21.17028213603175,25.2462,0.0
9162,10/2016,136.8840647396408,3219.8308107624,10.645,21.177366627148352,25.254,0.0
9163,10/2016,136.70675885865393,3213.546742061249,10.62,21.184453300658497,25.2604,0.0
9164,10/2016,136.50284057410923,3206.5414567090384,10.5925,21.19153319028017,25.2661,0.0
9165,10/2016,136.2913578073955,3199.386344768124,10.565,21.19860419762561,25.2714,0.0
9166,10/2016,136.0694254779186,3192.0183825207696,10.5375,21.20566426966404,25.2765,0.0
9167,10/2016,135.88984857373708,3185.594080534087,10.51,21.21271147343905,25.2823,0.0
9168,10/2016,135.66507857481193,3178.1953475474297,10.4825,21.21974393799682,25.287,0.0
9169,10/2016,135.51555688672542,3172.4583945682084,10.455,21.22675990425073,25.2932,0.0
9170,10/2016,135.32771723852855,3165.896957060505,10.4275,21.233757729145932,25.2985,0.0
9171,10/2016,135.19915928473918,3160.644897097888,10.4,21.24073585977818,25.3049,0.0
9172,10/2016,131.1254297604997,3057.0989143602656,10.1675,21.24713456780465,25.217,0.0
9173,10/2016,127.03299924723063,2953.672588857659,9.935,21.25294960721767,25.1283,0.0
9174,10/2016,123.01081605942096,2852.304532419949,9.7025,21.25817704792212,25.0406,0.0
9175,10/2016,118.94202983038696,2750.4432841522166,9.47,21.26281322076719,24.9515,0.0
9176,10/2016,114.94128267651264,2650.58604264763,9.2375,21.266854707704404,24.8634,0.0
9177,10/2016,111.00537468328986,2552.657811638475,9.004999999999999,21.270298499612103,24.7764,0.0
9178,10/2016,107.04829421676548,2454.7835768013383,8.772499999999999,21.27314184711256,24.6885,0.0
9179,10/2016,103.08875518147696,2357.369960021026,8.54,21.275382151644227,24.6001,0.0
9180,10/2016,99.18418964988965,2261.7756207013053,8.309999999999999,21.27702380827749,24.5127,0.0
9181,10/2016,95.28064267099066,2166.704528334436,8.08,21.27806462153606,24.425,0.0
9182,10/2016,91.38269280366036,2072.254902724721,7.85,21.27850257146716,24.337,0.0
9183,10/2016,87.4913604188568,1978.4477270788464,7.62,21.27833581575563,24.2488,0.0
9184,10/2016,85.68755007239743,1934.193189702385,7.49,21.277835102896937,24.2073,0.0
9185,10/2016,83.91428362170646,1890.7525595419736,7.359999999999999,21.27700048559228,24.1662,0.0
9186,10/2016,82.15973950389626,1847.8676954901812,7.229999999999999,21.27583212220978,24.1252,0.0
9187,10/2016,80.4293978756298,1805.654964398275,7.1,21.27433026419075,24.0845,0.0
9188,10/2016,78.6736548240719,1762.9522701168337,6.967499999999999,21.27248845468626,24.043,0.0
9189,10/2016,76.89936680865402,1720.0032664658345,6.835,21.27030704333069,24.0009,0.0
9190,10/2016,75.04049044877338,1675.3879828398117,6.702500000000001,21.26778624865182,23.9568,0.0
9191,10/2016,73.00655378210634,1627.1663395459868,6.57,21.26492592994548,23.9089,0.0
9192,10/2016,70.86596508362362,1576.898862374236,6.44,21.261732300103937,23.8586,0.0
9193,10/2016,68.59704615146694,1524.036807376972,6.3100000000000005,21.258204428651485,23.8053,0.0
9194,10/2016,66.23375032533308,1469.312674087127,6.18,21.25434112173475,23.7498,0.0
9195,10/2016,63.81511311582848,1413.5660572410948,6.05,21.250141039644788,23.6929,0.0
9196,10/2016,63.20726337417243,1399.2405961647803,6.0025,21.245827649325957,23.6752,0.0
9197,10/2016,62.68696471613828,1386.8127475885806,5.955,21.24140120674903,23.6592,0.0
9198,10/2016,62.2941297360797,1377.1353936634775,5.907500000000001,21.236862285337786,23.6458,0.0
9199,10/2016,62.10043302585058,1371.7391073266472,5.86,21.23221193036543,23.6363,0.0
9200,10/2016,62.09893192915833,1370.3926720382462,5.8100000000000005,21.227445006720192,23.6307,0.0
9201,10/2016,62.27324565379509,1372.8059812229694,5.76,21.22256372285532,23.6287,0.0
9202,10/2016,62.54647129153761,1377.3235097840377,5.71,21.217570622266894,23.6287,0.0
9203,10/2016,62.76881434034242,1380.7424128407383,5.66,21.212468235733198,23.6277,0.0
9204,10/2016,62.6311512988004,1376.4798780372712,5.61,21.207258403802022,23.6194,0.0
9205,10/2016,62.296103546846645,1368.0205077151456,5.5600000000000005,21.20194209066627,23.6069,0.0
9206,10/2016,61.83176384148237,1356.8228471540988,5.51,21.196519753970264,23.5918,0.0
9207,10/2016,61.23234684858586,1342.7685755111645,5.46,21.19099145354692,23.5738,0.0
9208,10/2016,62.5344511118133,1371.62748903025,5.495,21.18558870337669,23.5968,0.0
9209,10/2016,63.83194221679878,1400.3929281864607,5.529999999999999,21.180312864083973,23.62,0.0
9210,10/2016,65.11751749339413,1428.9093995086082,5.565,21.17516522217124,23.6431,0.0
9211,10/2016,66.39279387343726,1457.2112092977957,5.6,21.17014698416538,23.6663,0.0
9212,10/2016,67.65153667107177,1485.165863207683,5.635,21.165259272375877,23.6894,0.0
9213,10/2016,68.88761898103019,1512.6434029921352,5.67,21.160503109530783,23.7122,0.0
9214,10/2016,70.09400021867732,1539.49470906986,5.705,21.155879402770147,23.7346,0.0
9215,10/2016,71.24120599619326,1565.0949667982245,5.74,21.151388893758185,23.756,0.0
9216,10/2016,72.35553853361974,1590.0031984452476,5.775,21.14703216021969,23.777,0.0
9217,10/2016,73.4392061399556,1614.2666924105877,5.8100000000000005,21.14280966303755,23.7975,0.0
9218,10/2016,74.5447841559702,1639.000363170321,5.845,21.13872183097466,23.8187,0.0
9219,10/2016,75.67394608789661,1664.2388420258317,5.88,21.13476914063379,23.8405,0.0
9220,10/2016,76.7741404590387,1688.7791628593563,5.9125,21.13094530815573,23.8619,0.0
9221,10/2016,77.8988517794518,1713.8408162525768,5.945,21.127250870985517,23.8839,0.0
9222,10/2016,79.03482307483961,1739.1421371021806,5.9775,21.12368639604449,23.9063,0.0
9223,10/2016,80.19743126328788,1765.0078698518664,6.01,21.12025248200248,23.9295,0.0
9224,10/2016,81.38564790080326,1791.4150807798862,6.0425,21.11694977888148,23.9534,0.0
9225,10/2016,82.5983791793842,1818.3394389620064,6.074999999999999,21.113778983051567,23.9779,0.0
9226,10/2016,83.83446833918168,1845.7552776009356,6.1075,21.110740832203387,24.0032,0.0
9227,10/2016,85.09287060770879,1873.639299562387,6.14,21.10783610056032,24.029,0.0
9228,10/2016,86.37495090529495,1902.019081426346,6.172499999999999,21.105065597952358,24.0556,0.0
9229,10/2016,87.68258184282071,1930.9327898199012,6.205,21.1024301731468,24.0829,0.0
9230,10/2016,89.01955395757612,1960.4588728958136,6.2375,21.09993072059553,24.1109,0.0
9231,10/2016,90.45376223411552,1992.0262594192056,6.27,21.097568283713457,24.1412,0.0
9232,10/2016,94.89923259730656,2092.8520720273546,6.44,21.095718720415743,24.2381,0.0
9233,10/2016,99.3935851355037,2194.916760505937,6.609999999999999,21.0943856112153,24.337,0.0
9234,10/2016,103.97043650840088,2298.91589607432,6.78,21.093572615947213,24.4385,0.0
9235,10/2016,108.63426774841452,2404.9295886052664,6.95,21.093283523986425,24.5428,0.0
9236,10/2016,113.31565599336368,2511.486775751613,7.12,21.093522153068072,24.6485,0.0
9237,10/2016,118.05463521827356,2619.4161706044733,7.29,21.09429230516829,24.7563,0.0
9238,10/2016,122.8697701350322,2729.092773381662,7.46,21.09559784997099,24.8666,0.0
9239,10/2016,127.71229615050888,2839.4822066416777,7.63,21.09744267627675,24.9785,0.0
9240,10/2016,132.53842354740567,2949.6595648427888,7.8,21.099830555937785,25.091,0.0
9241,10/2016,137.38938242805347,3060.4770051991504,7.970000000000001,21.102765143500147,25.205,0.0
9242,10/2016,142.22633725653313,3171.115551167662,8.14,21.106249981471663,25.3197,0.0
9243,10/2016,147.00431053041606,3280.633640083219,8.31,21.110288382243112,25.4341,0.0
9244,10/2016,149.24369446548857,3329.4847929251578,8.3575,21.11454968572632,25.4912,0.0
9245,10/2016,151.4233436074075,3377.0419635936887,8.405000000000001,21.11903478944473,25.5474,0.0
9246,10/2016,153.54904612837888,3423.4298680978472,8.4525,21.123744382082634,25.6028,0.0
9247,10/2016,155.6750973977172,3469.775132834628,8.5,21.128679037388352,25.6584,0.0
9248,10/2016,157.62139488924166,3512.186681772372,8.545,21.1338322991745,25.7105,0.0
9249,10/2016,159.48095188628537,3552.765819374151,8.59,21.139204149054034,25.7612,0.0
9250,10/2016,161.2664693705559,3591.780698283329,8.635,21.14479432618696,25.8106,0.0
9251,10/2016,162.96543645360137,3628.978991149615,8.68,21.15060233622796,25.8585,0.0
9252,10/2016,164.5722286932487,3664.250823589722,8.725,21.15662743419271,25.9048,0.0
9253,10/2016,166.0670019334281,3697.1941996748087,8.77,21.162868597351068,25.949,0.0
9254,10/2016,167.4984113591453,3728.814765957353,8.815,21.16932457694796,25.9921,0.0
9255,10/2016,168.86497168235266,3759.085358379079,8.86,21.17599397289873,26.0341,0.0
9256,10/2016,167.86769361118505,3732.8248454203576,8.795,21.182575482217345,26.0221,0.0
9257,10/2016,166.79717178175295,3705.13228358932,8.73,21.18906552512936,26.0084,0.0
9258,10/2016,165.68121755485407,3676.5800643199095,8.665,21.195460486948534,25.9935,0.0
9259,10/2016,164.46595268634852,3646.065800774082,8.6,21.201756681938377,25.9765,0.0
9260,10/2016,163.1894048403332,3614.370931734338,8.535,21.20795033458257,25.958,0.0
9261,10/2016,161.87481424008163,3581.97233616686,8.469999999999999,21.21403766951939,25.9384,0.0
9262,10/2016,160.46066583443584,3547.611265946436,8.405,21.220014856805143,25.9166,0.0
9263,10/2016,158.9982871454018,3512.339614426977,8.34,21.225878000733264,25.8936,0.0
9264,10/2016,157.49756817121855,3476.359819090537,8.275,21.231623228427228,25.8695,0.0
9265,10/2016,155.89039113784148,3438.2777175839465,8.21,21.237246606100104,25.8431,0.0
9266,10/2016,154.22931276662803,3399.1691586289244,8.145,21.24274412046604,25.8153,0.0
9267,10/2016,152.511325748255,3358.97198027838,8.08,21.248111751027565,25.786,0.0
9268,10/2016,148.07484863715595,3255.033394547261,7.890000000000001,21.253004839273054,25.6953,0.0
9269,10/2016,143.5442187300822,3149.562916705093,7.7,21.257417179517407,25.6022,0.0
9270,10/2016,138.969749292586,3043.587772832328,7.51,21.26134265176018,25.5076,0.0
9271,10/2016,134.32029972615385,2936.466436059752,7.32,21.264775244860378,25.411,0.0
9272,10/2016,129.5741654366801,2827.749866756465,7.13,21.26770897783637,25.312,0.0
9273,10/2016,124.80672272644892,2718.979726812979,6.94,21.27013797551453,25.212,0.0
9274,10/2016,119.99065166835284,2609.59183228356,6.75,21.27205653163837,25.1104,0.0
9275,10/2016,115.07917377785382,2498.621156354232,6.56,21.273458997416377,25.0064,0.0
9276,10/2016,110.2144333520772,2389.1077610047096,6.3725,21.27434665014617,24.9028,0.0
9277,10/2016,105.32758771513068,2279.5008766361198,6.185,21.27471420800667,24.7983,0.0
9278,10/2016,100.35961932739508,2168.580093426506,5.9975,21.274556487600684,24.6915,0.0
9279,10/2016,95.38045026767672,2057.7802460051657,5.81,21.27386841937065,24.584,0.0
9280,10/2016,93.48936342310174,2016.8635334557923,5.762499999999999,21.273026615979514,24.5425,0.0
9281,10/2016,91.59040585954864,1975.8024087998997,5.715,21.27202873169317,24.5006,0.0
9282,10/2016,89.66840268286546,1934.282118386216,5.6675,21.27087246342508,24.458,0.0
9283,10/2016,87.88541616581745,1895.651540529605,5.62,21.26955576085448,24.4178,0.0
9284,10/2016,86.07968277287455,1856.5685071978576,5.5725,21.26807681521504,24.3768,0.0
9285,10/2016,84.41311589347148,1820.383912076246,5.525,21.266434055189563,24.3384,0.0
9286,10/2016,82.78228907731462,1784.9590892863512,5.4775,21.264626220086345,24.3004,0.0
9287,10/2016,81.25671637964193,1751.7355538705476,5.43,21.26265230309789,24.2643,0.0
9288,10/2016,79.84577895079917,1720.9100864820352,5.3825,21.260511655440663,24.2302,0.0
9289,10/2016,78.47619879617135,1690.9643659375774,5.335,21.258203882253618,24.1967,0.0
9290,10/2016,77.277301868169,1664.5825788914922,5.2875,21.255728916756848,24.1664,0.0
9291,10/2016,76.16213238131026,1639.9612045919482,5.24,21.25308706792713,24.1377,0.0
9292,10/2016,76.38444966193401,1645.0390011755858,5.2475000000000005,21.25042878597148,24.1372,0.0
9293,10/2016,76.77639682398727,1653.6361871805957,5.255,21.24775596213822,24.1402,0.0
9294,10/2016,77.31562391673206,1665.2869160631767,5.262499999999999,21.24507087899848,24.1463,0.0
9295,10/2016,77.9427973845917,1678.7573389942802,5.27,21.242376079464314,24.1542,0.0
9296,10/2016,78.75275208275474,1696.0113323062396,5.2775,21.23967441001554,24.1659,0.0
9297,10/2016,79.74844720216738,1717.103281045768,5.285,21.23696914896551,24.1814,0.0
9298,10/2016,80.93402610783315,1742.1098092525267,5.2925,21.23426400097665,24.2009,0.0
9299,10/2016,82.33126236513372,1771.4696185455298,5.3,21.23156311846788,24.2249,0.0
9300,10/2016,83.46962742645815,1795.3516312972015,5.305,21.22886370709337,24.2438,0.0
9301,10/2016,84.37365903302702,1814.3707977611837,5.3100000000000005,21.226168979586895,24.2583,0.0
9302,10/2016,85.13145263536632,1830.3562828805184,5.315,21.22348149643921,24.27,0.0
9303,10/2016,85.32876861216084,1834.766863836739,5.32,21.22080271866276,24.2708,0.0
9304,10/2016,79.64139835774662,1711.2840977719457,5.157500000000001,21.21767376576869,24.149,0.0
9305,10/2016,73.99866125083372,1588.9190499778003,4.995,21.21408648407366,24.0273,0.0
9306,10/2016,68.6949517025536,1473.7822944074474,4.8325,21.210033590154723,23.9115,0.0
9307,10/2016,63.9763857167474,1371.0169314561665,4.67,21.20550941905928,23.8066,0.0
9308,10/2016,59.66598999082146,1276.9089360322482,4.505,21.20050323940083,23.7092,0.0
9309,10/2016,55.53281479269376,1186.7471630896878,4.34,21.195012193683294,23.6148,0.0
9310,10/2016,51.493472093894695,1098.799410001253,4.175,21.189033963616488,23.5219,0.0
9311,10/2016,47.51452133470948,1012.3700325083088,4.01,21.182566584939597,23.4296,0.0
9312,10/2016,43.564182157430345,926.7968307986466,3.845,21.17560834185873,23.3376,0.0
9313,10/2016,39.63190402745446,841.8591193433367,3.68,21.168157698022465,23.2455,0.0
9314,10/2016,35.68046916364051,756.7800436804243,3.515,21.16021322138476,23.1526,0.0
9315,10/2016,31.69908539884794,671.3327906267593,3.35,21.151773511698053,23.0586,0.0
9316,10/2016,33.177248707957496,703.449798751233,3.42,21.143477572422157,23.0768,0.0
9317,10/2016,34.63632208517402,735.2334884664003,3.49,21.13532806431884,23.0949,0.0
