#{"t_start": 1649237133.0999167, "env_id": null}
r,l,t
-4466.014237,2880,4482.287413
-5199.672934,2880,4492.398496
-5547.24358,2880,4504.261134
-3749.059856,2880,4533.576357
-9719.124287,2880,4545.426875
-2173.220248,2880,4555.53918
-3554.85996,2880,4565.642326
-16249.08632,2880,4577.497274
-10914.02644,2880,4587.614115
-5503.833046,2880,4599.47426
-3772.298512,2880,4628.793585
-9860.022188,2880,4638.902045
-5995.998608,2880,4650.744995
-3547.472373,2880,4660.855007
-16318.298078,2880,4672.713515
-10963.434667,2880,4682.826036
-5592.851151,2880,4692.939986
