,dataset_id,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,blow_air,gains,comfort_deviation
1811,1/2016,285.3535276610586,4900.4145937953845,0.3875,21.16971976703534,28.6554,,1966.6,0.0
1812,1/2016,62.044286942825146,1167.550043194869,0.38,21.176404140624044,25.0224,True,1966.6,0.0
1813,1/2016,816.0148898427103,11843.424309114354,0.395,21.18572326707151,35.1493,,1966.6,0.0
1814,1/2016,5.0394349224178425,96.7069270387918,0.41,21.196007877822797,24.2649,,1966.6,0.0
1815,1/2016,134.02843873876023,2453.326286093928,0.425,21.20154621442914,26.172,,1966.6,0.0
1816,1/2016,173.98041538645313,3144.9295528927964,0.44,21.204935662256123,26.6855,False,1966.6,0.0
1817,1/2016,817.6685297454572,11894.891724471903,0.455,21.21269609386269,35.1221,,1966.6,0.0
1818,1/2016,367.0791953871479,6095.5494174389005,0.47,21.22565793807706,30.0503,,1966.6,0.0
1819,1/2016,-0.4267696907403712,-8.223368694375154,0.485,21.23549954352943,24.1731,,1966.6,0.0
1820,1/2016,94.69274928125203,1765.6188676286306,0.5,21.240156178533027,25.5087,False,1966.6,0.0
1821,1/2016,149.61090621549536,2739.1362585420925,0.5125,21.24211687552016,26.2498,,1966.6,0.0
1822,1/2016,95.46414095233,1793.8888610852148,0.525,21.24175439393757,25.222,,1966.6,0.0
1823,1/2016,16.856859380034486,329.60131537135874,0.5375000000000001,21.23788046384932,23.6327,,1966.6,0.0
1824,1/2016,307.8150074824766,5358.463764339036,0.55,21.233457646535747,28.2827,False,1966.6,0.0
1825,1/2016,23.94656504867759,466.8151032820298,0.4525,21.228099152177595,23.6717,,1966.6,0.0
1826,1/2016,811.9211936739829,11937.68250283443,0.355,21.22651460055373,34.6161,,1966.6,0.0
1827,1/2016,812.649333268206,11765.740821355885,0.2575,21.234950254544373,35.1031,,1966.6,0.0
1828,1/2016,129.60400563734888,2338.8746143941667,0.16,21.245546289407727,26.4748,False,1966.6,0.0
1829,1/2016,117.0113857701915,2128.9217115311426,0.06,21.252078591011266,26.0521,,1966.6,0.0
1830,1/2016,35.0983367312743,663.5773294167566,-0.04,21.254021429808382,24.4211,,1966.6,0.0
1831,1/2016,46.31065398100876,875.1364832561019,-0.14,21.251274514286944,24.3417,,1966.6,0.0
1832,1/2016,126.34541443863824,2312.935425244772,-0.24,21.24558045769594,25.5104,False,1966.6,0.0
1833,1/2016,72.49954151462364,1358.3882520718798,-0.3399999999999999,21.23758751454923,24.4855,,1966.6,0.0
1834,1/2016,354.3333627507617,5936.770284902658,-0.44,21.23005029207307,28.7931,,1966.6,0.0
1835,1/2016,45.79208857496457,862.992709440171,-0.54,21.22229562903735,24.0544,,1966.6,0.0
1836,1/2016,326.30363246341443,5498.223365380938,-0.64,21.21430533192358,28.3717,False,1966.6,0.0
1837,1/2016,842.6285544233226,11982.969394535554,-0.65,21.21341513836012,34.8567,,1966.6,0.0
1838,1/2016,290.22198395958907,4864.9059898165415,-0.66,21.217796442952437,28.5537,,1966.6,0.0
1839,1/2016,6.633046982990746,124.92094280786634,-0.67,21.219211744810263,23.9525,,1966.6,0.0
1840,1/2016,43.13102878025056,805.5048140923575,-0.68,21.21567328777536,24.2778,False,1966.6,0.0
1841,1/2016,9.528336846584756,181.7228674960083,-0.6900000000000001,21.207919215646296,23.4279,,1966.6,0.0
1842,1/2016,467.1163228181457,7480.332511031605,-0.7,21.201018088138937,30.2817,,1966.6,0.0
1843,1/2016,726.1872008762012,10637.57356456359,-0.71,21.201352246260203,33.6748,,1966.6,0.0
1844,1/2016,34.813638769927,646.6805565719935,-0.72,21.20315755563321,24.4527,False,1966.6,0.0
1845,1/2016,72.86426558713805,1340.432104443662,-0.73,21.20060814317126,24.8286,,1966.6,0.0
1846,1/2016,834.859611921727,11844.74039289164,-0.74,21.20170529260205,34.8526,,1966.6,0.0
1847,1/2016,65.74652856035104,1201.1187361090062,-0.75,21.20524651969913,25.0846,,1966.6,0.0
1848,1/2016,29.891346707585768,558.3849108755857,-0.76,21.20398257352825,24.1881,False,1966.6,0.0
1849,1/2016,78.38392388019822,1447.214992842178,-0.6425,21.19916752786952,24.7714,,1966.6,0.0
1850,1/2016,808.8464722306132,11643.500377385812,-0.525,21.19864403022168,34.5246,,1966.6,0.0
1851,1/2016,86.70621752888194,1587.7894644482626,-0.4075,21.201360563568915,25.3314,,1966.6,0.0
1852,1/2016,181.04317697821403,3212.968661743445,-0.29,21.20184827564297,26.6896,False,1966.6,0.0
1853,1/2016,99.38944685080251,1833.6074131608077,-0.1699999999999999,21.200563602633515,25.2717,,1966.6,0.0
1854,1/2016,98.83474416324208,1836.361260491772,-0.0499999999999999,21.19697957922854,25.1074,,1966.6,0.0
1855,1/2016,138.29687356123694,2542.3770426420547,0.07,21.191951341125264,25.6503,,1966.6,0.0
1856,1/2016,749.6386823438223,11160.97438655394,0.19,21.191856018002824,33.972,False,1966.6,0.0
1857,1/2016,132.3313906530911,2423.439028714374,0.3075,21.19545337678502,26.0368,,1966.6,0.0
1858,1/2016,138.7321645572813,2549.7350068691158,0.425,21.19701666538837,26.0106,,1966.6,0.0
1859,1/2016,87.85871322395747,1659.8513284353023,0.5425,21.196380186020445,25.024,,1966.6,0.0
1860,1/2016,157.0894378509131,2900.139223310379,0.66,21.194193565416118,26.0624,True,1966.6,0.0
1861,1/2016,120.02604262632256,2262.252189782056,0.8150000000000001,21.191163100328637,25.3853,,1966.6,0.0
1862,1/2016,192.98754799639792,3547.212906316545,0.97,21.187933197479776,26.5424,,1966.6,0.0
1863,1/2016,179.1267044513229,3322.197647523409,1.125,21.185221348844586,26.3346,,1966.6,0.0
1864,1/2016,339.5680052201422,5930.985705543449,1.28,21.18459238451872,28.8703,False,1966.6,0.0
1865,1/2016,167.42607526989983,3129.455415766244,1.4375,21.185530365592605,26.3276,,1966.6,0.0
1866,1/2016,512.2778909384025,8442.27710731939,1.595,21.18966448090178,31.4589,,1966.6,0.0
1867,1/2016,383.3796598363756,6583.041925545875,1.7525,21.19856855890598,30.0046,,1966.6,0.0
1868,1/2016,161.02012013020257,3016.2240586392004,1.91,21.208100640364453,26.6998,False,1966.6,0.0
1869,1/2016,141.0880924591138,2681.9207827150262,2.065,21.215827822703915,26.2591,,1966.6,0.0
1870,1/2016,288.3730198963921,5192.194174757035,2.22,21.223527549438355,28.5829,,1966.6,0.0
1871,1/2016,189.998263708049,3565.437197598968,2.375,21.231705343576877,27.0771,,1966.6,0.0
1872,1/2016,220.3565334323773,4101.947888581559,2.53,21.23970911225376,27.5504,False,1966.6,0.0
1873,1/2016,636.5350644652514,10179.029032491011,2.45,21.25132187027112,33.4679,,1966.6,0.0
1874,1/2016,215.5994700797465,3966.586384837895,2.37,21.265556968233323,27.8664,,1966.6,0.0
1875,1/2016,176.6794629795845,3302.6953913782263,2.29,21.277782562937084,27.1507,,1966.6,0.0
1876,1/2016,266.9897511543158,4813.974929477676,2.21,21.28886149168986,28.517,False,1966.6,0.0
1877,1/2016,798.9218556804757,12008.484353523816,2.13,21.304597866719583,35.5451,,1966.6,0.0
1878,1/2016,321.1454926751284,5578.833793235921,2.05,21.324381756488084,29.8373,,1966.6,0.0
1879,1/2016,527.5731352044131,8503.148925621206,1.97,21.345604851661392,32.6926,,1966.6,0.0
1880,1/2016,220.6329898930672,3950.745869972828,1.89,21.36678419847512,28.4811,False,1966.6,0.0
1881,1/2016,233.05647694023003,4158.532804563937,1.81,21.38526504610972,28.5431,,1966.6,0.0
1882,1/2016,597.3754604163887,9368.344198658506,1.73,21.40498103522884,33.5161,,1966.6,0.0
1883,1/2016,166.87841799990233,3033.884084906133,1.65,21.42469089544323,27.6436,,1966.6,0.0
1884,1/2016,214.7895191958695,3841.040255307762,1.57,21.44104966624923,28.2216,False,1966.6,0.0
1885,1/2016,203.29085991670837,3642.2859912633257,1.3275,21.45444429157305,27.9097,,1966.6,0.0
1886,1/2016,473.73812565804246,7657.566010405378,1.085,21.46775703494308,31.7075,,1966.6,0.0
1887,1/2016,200.92253845826613,3556.733954605987,0.8425,21.480637291622443,27.9109,,1966.6,0.0
1888,1/2016,205.91109017181896,3628.52344486749,0.6,21.49061739805654,27.8513,False,1966.6,0.0
1889,1/2016,275.52750414707776,4710.614835052499,0.3575,21.49879846668594,28.8004,,1966.6,0.0
1890,1/2016,243.2421296249572,4188.286625141681,0.1149999999999999,21.50567127942556,28.2811,,1966.6,0.0
1891,1/2016,218.1528128144124,3776.147264501885,-0.1275,21.5107529353057,27.8328,,1966.6,0.0
1892,1/2016,175.4559671711125,3076.775615148448,-0.37,21.51351071540685,27.0811,False,1966.6,0.0
1893,1/2016,180.05774334980012,3142.1619084714685,-0.61,21.513829674163247,27.0323,,1966.6,0.0
1894,1/2016,223.5123864229788,3820.6567915372193,-0.8500000000000001,21.512475896117312,27.6009,,1966.6,0.0
1895,1/2016,237.48573280459328,4017.666084734867,-1.09,21.51015587808834,27.7631,,1966.6,0.0
1896,1/2016,133.8717726515516,2347.272856586895,-1.33,21.50594569282919,26.1236,False,1966.6,0.0
1897,1/2016,476.51267902009744,7376.047849027959,-1.3825,21.50285486322884,30.8894,,1966.6,0.0
1898,1/2016,190.2712959403528,3243.4911150007583,-1.435,21.50102096076997,27.1185,,1966.6,0.0
1899,1/2016,245.71290663642367,4102.614793323378,-1.4875,21.498298178040965,27.871,,1966.6,0.0
1900,1/2016,873.8364387232238,11926.161800554062,-1.54,21.50048645772876,35.4815,False,1966.6,0.0
1901,1/2016,108.3297986261942,1879.8058622485096,-1.59,21.504953533325924,26.2678,,1966.6,0.0
1902,1/2016,202.22466284760125,3395.825601614261,-1.64,21.50624701012496,27.495,,1966.6,0.0
1903,1/2016,107.69987676327015,1880.8993710431928,-1.69,21.504741885973544,25.9158,,1966.6,0.0
1904,1/2016,188.12920548439783,3192.071311705982,-1.74,21.50078531545635,26.9907,False,1966.6,0.0
1905,1/2016,177.49684331145292,3026.1749999445437,-1.7925,21.49540590015851,26.7506,,1966.6,0.0
1906,1/2016,125.65005539942592,2189.0654641427127,-1.845,21.48814602279389,25.8539,,1966.6,0.0
1907,1/2016,265.32869882866,4383.856930565993,-1.8975,21.48021233831745,27.8602,,1966.6,0.0
1908,1/2016,244.7850719476209,4066.421786966184,-1.95,21.472812055751064,27.5971,False,1966.6,0.0
1909,1/2016,130.45242822458252,2264.0916076070985,-1.99,21.464499776749744,25.8557,,1966.6,0.0
1910,1/2016,300.03932177279063,4885.267643258758,-2.03,21.456037727582547,28.2894,,1966.6,0.0
1911,1/2016,90.79299584649002,1600.084331056726,-2.07,21.446858324347275,25.1757,,1966.6,0.0
1912,1/2016,295.3981349182423,4817.740784975264,-2.11,21.43718904921049,28.1433,False,1966.6,0.0
1913,1/2016,122.48821378142122,2130.0015168526456,-2.1525,21.42726291203705,25.6148,,1966.6,0.0
1914,1/2016,251.8960761969129,4169.949556824494,-2.195,21.416822887975727,27.4819,,1966.6,0.0
1915,1/2016,286.9199035547813,4678.32104359889,-2.2375,21.40750824559688,28.0221,,1966.6,0.0
1916,1/2016,257.06771838217946,4226.704623506128,-2.28,21.39914928900389,27.6573,False,1966.6,0.0
1917,1/2016,219.9605168992185,3661.617404611642,-2.3225,21.39094340279421,27.1364,,1966.6,0.0
1918,1/2016,435.0008749595256,6698.155953395339,-2.365,21.384517290022732,30.0792,,1966.6,0.0
1919,1/2016,235.60414228371388,3872.852788266248,-2.4075,21.379569066791788,27.536,,1966.6,0.0
1920,1/2016,365.91500345408,5734.261294349417,-2.45,21.375379840835933,29.3226,False,1966.6,0.0
1921,1/2016,141.79707140509103,2401.088311979508,-2.605,21.37044842229205,26.187,,1966.6,0.0
1922,1/2016,477.35891566488107,7158.165678616047,-2.76,21.36595036292467,30.6727,,1966.6,0.0
1923,1/2016,225.851054061676,3666.5391860983264,-2.915,21.36234786437564,27.4925,,1966.6,0.0
1924,1/2016,337.1008556961155,5243.485419627075,-3.07,21.358376352123297,28.9635,False,1966.6,0.0
1925,1/2016,142.69603394056443,2374.225106937031,-3.2275,21.35309268919904,26.2254,,1966.6,0.0
1926,1/2016,155.41151520796035,2572.834757483625,-3.385,21.345028133141472,26.2558,,1966.6,0.0
1927,1/2016,911.8523306658816,11853.72514883552,-3.5425,21.340790851959223,35.1692,,1966.6,0.0
1928,1/2016,247.36564147189847,3880.8142918785816,-3.7,21.34012132419267,27.981,False,1966.6,0.0
1929,1/2016,928.282852693269,11812.614471312312,-3.855,21.342837661194565,35.6171,,1966.6,0.0
1930,1/2016,261.2127968343645,4005.3017935473968,-4.01,21.348035592096007,28.5219,,1966.6,0.0
1931,1/2016,63.20485013793762,1044.819796972934,-4.165,21.348598050903732,25.5018,,1966.6,0.0
1932,1/2016,268.938254709798,4127.003294872528,-4.32,21.345400447982577,28.1655,True,1966.6,0.0
1933,1/2016,39.43114794092444,660.1307282181497,-4.445,21.338611748242958,24.7238,,1966.6,0.0
1934,1/2016,84.46090947942932,1394.5246369521944,-4.57,21.327107835914216,25.1243,,1966.6,0.0
1935,1/2016,148.84113303708858,2400.7120531876567,-4.695,21.312661471624526,25.8848,,1966.6,0.0
1936,1/2016,946.1273010004784,11892.88759246381,-4.82,21.302547895639396,35.0138,False,1966.6,0.0
1937,1/2016,33.835705961992474,560.9025816671982,-4.945,21.29435705825831,24.5776,,1966.6,0.0
1938,1/2016,166.90674526984898,2636.645381990032,-5.07,21.28225730316162,26.2781,,1966.6,0.0
1939,1/2016,310.02137313347043,4647.586913144068,-5.195,21.26937907264147,28.1129,,1966.6,0.0
1940,1/2016,117.5142890021982,1883.8419858510272,-5.32,21.255193956128664,25.4578,False,1966.6,0.0
1941,1/2016,88.72601897176578,1440.214074711936,-5.445,21.237887415489286,24.8519,,1966.6,0.0
1942,1/2016,968.3514241058743,11938.12548802401,-5.57,21.224546874713724,34.8922,,1966.6,0.0
1943,1/2016,303.3663910349502,4468.313768433486,-5.695,21.21597748826738,28.2336,,1966.6,0.0
1944,1/2016,985.9127758509884,11882.15594936924,-5.82,21.211788730153184,35.4345,False,1966.6,0.0
1945,1/2016,39.46462068486066,634.5918483739506,-5.6325,21.209197228867097,25.0101,,1966.6,0.0
1946,1/2016,60.7314126715098,982.6397620977998,-5.445,21.201440169018177,24.9738,,1966.6,0.0
1947,1/2016,68.54385900184482,1119.7541184165177,-5.2575,21.189659732063607,24.807,,1966.6,0.0
1948,1/2016,119.87342209441756,1940.3686291513648,-5.07,21.17515230797377,25.3545,False,1966.6,0.0
1949,1/2016,87.06804163575542,1440.78019323591,-4.885,21.158558268960405,24.7087,,1966.6,0.0
1950,1/2016,928.9512286390766,11834.41388053844,-4.7,21.146818167493738,34.656,,1966.6,0.0
1951,1/2016,131.5343569649636,2135.4630874630943,-4.515000000000001,21.139179751861583,25.8253,,1966.6,0.0
1952,1/2016,255.05115755879564,3988.321943956248,-4.33,21.130440307395556,27.4438,True,1966.6,0.0
1953,1/2016,137.10769398234928,2254.4634540956754,-4.1425,21.12081941349873,25.7289,,1966.6,0.0
1954,1/2016,157.6484875716911,2593.4024211230007,-3.955,21.109690846407364,25.9069,,1966.6,0.0
1955,1/2016,185.9711097962395,3048.1837714870903,-3.7675,21.09785646057728,26.2418,,1966.6,0.0
1956,1/2016,271.4999890887562,4335.25304843639,-3.58,21.086619244928198,27.4354,False,1966.6,0.0
1957,1/2016,622.6188228090647,8933.680246732067,-3.1175,21.080517491158265,31.9554,,1966.6,0.0
1958,1/2016,181.85430225643992,3043.2573290487157,-2.655,21.07785174699566,26.5923,,1966.6,0.0
1959,1/2016,188.38387572897489,3188.845510842434,-2.1925,21.07479778130539,26.6221,,1966.6,0.0
1960,1/2016,269.2095230832147,4475.74480056333,-1.73,21.07251842718276,27.7903,False,1966.6,0.0
1961,1/2016,496.5349074738933,7697.58392322136,-1.2675,21.07397211775865,30.9493,,1966.6,0.0
1962,1/2016,249.4271926601851,4242.585412797087,-0.8049999999999999,21.078438978330407,27.8393,,1966.6,0.0
1963,1/2016,819.9579928665399,11693.733738720295,-0.3424999999999998,21.088454409407305,35.0644,,1966.6,0.0
1964,1/2016,312.9626456930757,5249.102718651321,0.12,21.103617170934857,29.3125,False,1966.6,0.0
1965,1/2016,281.2938881395986,4826.849549791427,0.5825,21.119130853810656,28.8799,,1966.6,0.0
1966,1/2016,813.8710870664984,11852.00096258244,1.045,21.13948361559286,35.6763,,1966.6,0.0
1967,1/2016,364.20219780573456,6124.93755104753,1.5075000000000005,21.164591992331527,30.581,,1966.6,0.0
1968,1/2016,489.4046141316866,7955.31792582474,1.97,21.191637542998755,32.362,False,1966.6,0.0
1969,1/2016,382.6920285880438,6434.049457688327,1.94,21.21926729495031,31.0161,,1966.6,0.0
1970,1/2016,702.3551731803327,10619.067221669362,1.91,21.249212887462555,35.1027,,1966.6,0.0
1971,1/2016,796.2358361918432,11626.45149711566,1.88,21.28431063138932,36.407,,1966.6,0.0
1972,1/2016,322.41624766847804,5446.119707121245,1.85,21.320298664238997,30.7444,False,1966.6,0.0
1973,1/2016,356.3148078575476,5959.580028725325,1.82,21.353610054365813,31.1018,,1966.6,0.0
1974,1/2016,467.0700354546317,7522.411165898423,1.79,21.385965939332458,32.5445,,1966.6,0.0
1975,1/2016,394.0635153688747,6498.321513521675,1.76,21.417758830174694,31.5958,,1966.6,0.0
1976,1/2016,293.2744037889753,5017.707263497174,1.73,21.44745120822771,30.1244,False,1966.6,0.0
1977,1/2016,271.089664313637,4688.210884661286,1.7,21.47421952454407,29.6726,,1966.6,0.0
1978,1/2016,314.61987597679814,5364.864785524939,1.67,21.49872696908657,30.1976,,1966.6,0.0
1979,1/2016,348.3485603086924,5870.757016405945,1.64,21.52203640523773,30.6281,,1966.6,0.0
1980,1/2016,453.57455921918233,7361.589911909619,1.61,21.545599717502324,32.0679,False,1966.6,0.0
1981,1/2016,474.39398111842894,7558.941135678901,1.185,21.569332212566003,32.3623,,1966.6,0.0
1982,1/2016,371.0054055378049,6056.259576630837,0.76,21.59217539980736,31.0035,,1966.6,0.0
1983,1/2016,302.4299086597441,5014.795072472484,0.3349999999999999,21.612502120083057,29.9719,,1966.6,0.0
1984,1/2016,372.1052029911047,5971.352921479827,-0.09,21.63052901676288,30.8155,False,1966.6,0.0
1985,1/2016,416.07768924509344,6513.509992188966,-0.515,21.647380380022994,31.3409,,1966.6,0.0
1986,1/2016,316.60379680731285,5077.747207120001,-0.94,21.662454587085467,29.9803,,1966.6,0.0
1987,1/2016,394.2377881265905,6102.205032850333,-1.365,21.675665144905384,30.9091,,1966.6,0.0
1988,1/2016,364.99561780210337,5648.181658404565,-1.79,21.687455789946156,30.4829,False,1966.6,0.0
1989,1/2016,199.4947264410983,3246.2917004916903,-2.2125,21.696027677431413,28.125,,1966.6,0.0
1990,1/2016,397.0385142576313,5985.398034339494,-2.635,21.70205940864168,30.6025,,1966.6,0.0
1991,1/2016,319.685239221248,4894.576203632723,-3.0575,21.70671865979596,29.5761,,1966.6,0.0
1992,1/2016,391.6334179473898,5796.806994464672,-3.48,21.70999177526332,30.4084,False,1966.6,0.0
1993,1/2016,460.9246227833217,6632.95455853416,-3.6825,21.713625973591395,31.2495,,1966.6,0.0
1994,1/2016,397.21530289661325,5795.683138959583,-3.885,21.71744811003126,30.5186,,1966.6,0.0
1995,1/2016,290.8185375513644,4376.351710757413,-4.0875,21.71991055136843,29.1468,,1966.6,0.0
1996,1/2016,330.57861788462134,4892.717772609408,-4.29,21.720622441345277,29.5554,False,1966.6,0.0
1997,1/2016,195.46989849680145,3023.0077512631688,-4.4925,21.71885163006886,27.6902,,1966.6,0.0
1998,1/2016,204.62201126122423,3150.981385089171,-4.695,21.71384737760535,27.638,,1966.6,0.0
1999,1/2016,485.1894784052215,6781.910007973058,-4.8975,21.708497526434968,31.0326,,1966.6,0.0
2000,1/2016,212.1659835064569,3223.886780954258,-5.1,21.70263695253902,27.7085,False,1966.6,0.0
2001,1/2016,203.35777567123017,3094.2383057647976,-5.3025,21.69402684399437,27.4418,,1966.6,0.0
2002,1/2016,428.1543369686492,6019.649650785995,-5.505,21.68486212659862,30.161,,1966.6,0.0
2003,1/2016,834.5252920008496,10359.44159231923,-5.7075,21.67979610451662,34.4893,,1966.6,0.0
2004,1/2016,244.4437467600249,3572.880360661762,-5.91,21.676297781618167,28.2868,False,1966.6,0.0
2005,1/2016,236.31752136016135,3450.1942758071677,-6.1975,21.669635407818213,28.0176,,1966.6,0.0
2006,1/2016,126.27484144804076,1910.7647071095491,-6.484999999999999,21.659090691781724,26.3783,,1966.6,0.0
2007,1/2016,352.6285062772711,4918.229010277805,-6.7725,21.646196734094733,29.0724,,1966.6,0.0
2008,1/2016,242.92049938508117,3487.753119850866,-7.06,21.63208604243388,27.6941,False,1966.6,0.0
2009,1/2016,433.1093219500375,5808.2822753500905,-7.35,21.617500443530776,29.8626,,1966.6,0.0
2010,1/2016,261.9888027993455,3678.1944662248434,-7.640000000000001,21.60241393949349,27.875,,1966.6,0.0
2011,1/2016,393.2214833927256,5256.449166695451,-7.930000000000001,21.58655291087288,29.3311,,1966.6,0.0
2012,1/2016,1065.348135147119,11789.45510091473,-8.22,21.57520469114904,35.7373,False,1966.6,0.0
2013,1/2016,227.0222241501744,3109.4682305668307,-8.510000000000002,21.56582817910705,27.8028,,1966.6,0.0
2014,1/2016,125.34164294402348,1773.227428335409,-8.8,21.551882081730444,26.307,,1966.6,0.0
2015,1/2016,376.85803991379095,4891.669420216105,-9.09,21.53519856326006,29.076,,1966.6,0.0
2016,1/2016,214.50904716258444,2912.053889893958,-9.38,21.51667332070993,27.1426,False,1966.6,0.0
2017,1/2016,241.9953645394276,3278.929699652028,-9.260000000000002,21.49662867029973,27.3469,,1966.6,0.0
2018,1/2016,265.5471967620959,3591.9235134556484,-9.14,21.47577064694552,27.5438,,1966.6,0.0
2019,1/2016,12.573814099714136,187.44066728856427,-9.02,21.45221392517279,24.1544,,1966.6,0.0
2020,1/2016,61.57237763577119,911.5699230690728,-8.9,21.4248256850492,24.5399,False,1966.6,0.0
2021,1/2016,333.0187135694349,4519.395980678721,-8.7825,21.397045333431183,27.8292,,1966.6,0.0
2022,1/2016,195.9290864630876,2790.700057437017,-8.665,21.37003039689207,26.2114,,1966.6,0.0
2023,1/2016,70.2012398689092,1053.1391759018563,-8.5475,21.341521726951264,24.4452,,1966.6,0.0
2024,1/2016,350.2322218276473,4796.4358517608,-8.43,21.313212535957177,27.8971,False,1966.6,0.0
2025,1/2016,657.7983010322057,8217.096793647652,-8.31,21.289660817359763,31.3329,,1966.6,0.0
2026,1/2016,835.9087414868017,9911.858825540225,-8.19,21.27340032113601,33.3249,,1966.6,0.0
2027,1/2016,230.45755350258375,3248.49841955077,-8.07,21.260019977154418,27.2523,,1966.6,0.0
2028,1/2016,1045.1346020184333,11772.993363978876,-7.95,21.250722219268315,35.4236,False,1966.6,0.0
2029,1/2016,855.659092126826,9970.202162921418,-7.9825,21.24851475987433,34.1852,,1966.6,0.0
2030,1/2016,8.660272596211676,130.33721769542856,-8.015,21.24474034113786,24.9128,,1966.6,0.0
2031,1/2016,60.35912329491279,900.4232059733389,-8.0475,21.234162100553743,25.2025,,1966.6,0.0
2032,1/2016,952.4187523669484,10925.834698206472,-8.08,21.224872264845285,34.6263,False,1966.6,0.0
2033,1/2016,219.24112586231269,3072.077412489927,-8.1125,21.21756660795508,27.4213,,1966.6,0.0
2034,1/2016,855.3146634180612,9978.616924237704,-8.145,21.211735544577294,33.9532,,1966.6,0.0
2035,1/2016,82.89626433942217,1213.4266506058473,-8.1775,21.205553178268108,25.7551,,1966.6,0.0
2036,1/2016,-0.3515483160103662,-5.361063731121999,-8.21,21.19294138980502,24.2116,False,1966.6,0.0
2037,1/2016,3.896564895545351,59.90933974811395,-8.2425,21.174156795937943,23.8738,,1966.6,0.0
2038,1/2016,652.484361872225,8143.572513496173,-8.275,21.15549183712232,31.4041,,1966.6,0.0
2039,1/2016,636.6912101640946,7920.084552791559,-8.307500000000001,21.141679936877853,31.4856,,1966.6,0.0
2040,1/2016,603.3327861693524,7527.205729486409,-8.34,21.131595274836464,31.3438,False,1966.6,0.0
2041,1/2016,146.0291924259837,2125.17634868592,-7.915,21.122099520350645,26.2577,,1966.6,0.0
2042,1/2016,1039.855653864883,11865.57377453864,-7.49,21.11641167497061,35.4982,,1966.6,0.0
2043,1/2016,10.592647293243912,165.27375709021408,-7.065,21.1123024507643,24.6085,,1966.6,0.0
2044,1/2016,994.7151129793484,11693.073936210709,-6.64,21.11020187061299,35.408,False,1966.6,0.0
2045,1/2016,6.15580656823577,98.45026421926968,-6.2125,21.109308114002584,24.5971,,1966.6,0.0
2046,1/2016,0.9564889625401664,15.697635497462407,-5.785,21.102506915664804,24.0736,,1966.6,0.0
2047,1/2016,1.4640232988550823,24.55823035172616,-5.3575,21.090790586922225,23.6913,,1966.6,0.0
2048,1/2016,1.6099911189673315,27.564739158631653,-4.93,21.07505680464792,23.3544,True,1966.6,0.0
2049,1/2016,2.301700666005893,40.15587213066897,-4.505,21.05606677552312,23.0702,,1966.6,0.0
2050,1/2016,75.87642518571612,1305.6675341063758,-4.08,21.03530782954375,24.0442,,1966.6,0.0
2051,1/2016,3.727984516192977,67.14597399324063,-3.655,21.01315316646788,22.705,,1966.6,0.0
2052,1/2016,3.452494118193257,63.2191603184001,-3.23,20.98921701275083,22.4909,False,1966.6,0.0107829872491684
2053,1/2016,612.4247199013025,9137.195156377627,-2.49,20.970760277750067,31.1448,,1966.6,0.0292397222499332
2054,1/2016,310.34853132135834,5158.190873804071,-1.75,20.96011410392564,27.7812,,1966.6,0.0398858960743595
2055,1/2016,66.93864673617107,1245.0001351478386,-1.0100000000000002,20.951383847277658,24.1131,,1966.6,0.0486161527223423
2056,1/2016,681.409070325669,10334.351589148,-0.27,20.948175668424444,32.8018,False,1966.6,0.0518243315755562
2057,1/2016,2.096283363635585,41.255060422417486,0.4725,20.94865633109615,23.3062,,1966.6,0.0518243315755562
2058,1/2016,796.5092473235642,11975.52186045187,1.215,20.95417377321906,34.6267,,1966.6,0.0513436773080968
2059,1/2016,35.39980151369557,704.8740160195564,1.9575,20.96403829788818,24.2718,,1966.6,0.0458262267809388
2060,1/2016,466.8776394972565,7987.337744519556,2.7,20.975834664181843,31.0716,False,1966.6,0.0359617021118197
2061,1/2016,760.8664767232003,11929.415781666674,3.4400000000000004,20.996547368678343,35.1968,,1966.6,0.0241653358181572
2062,1/2016,247.6803184907126,4663.876575299262,4.18,21.022696415053066,28.6629,,1966.6,0.0034526313216538
2063,1/2016,38.639758433213466,812.2244677714773,4.92,21.04677617117564,24.846,,1966.6,0.0
2064,1/2016,57.90958680867804,1235.3537910220464,5.66,21.067294294039176,24.9183,False,1966.6,0.0
2065,1/2016,109.62898122674105,2290.57442524719,5.5525,21.083711431422515,25.6858,,1966.6,0.0
2066,1/2016,89.85674913136913,1896.8734585257964,5.445,21.096975622521395,25.1573,,1966.6,0.0
2067,1/2016,177.62648501713446,3606.7190390065216,5.3375,21.10840483404368,26.6706,,1966.6,0.0
2068,1/2016,27.989780824539427,608.2167550516396,5.23,21.117288500836608,23.7449,False,1966.6,0.0
2069,1/2016,104.82521733450793,2201.5180681561624,5.1225000000000005,21.123197659436027,25.0717,,1966.6,0.0
2070,1/2016,714.2940989553332,11874.290119117491,5.015000000000001,21.13388626406008,34.4176,,1966.6,0.0
2071,1/2016,668.026186206043,11103.379173813148,4.9075,21.153956781858486,34.3221,,1966.6,0.0
2072,1/2016,62.64233248580749,1299.456730582241,4.8,21.17502493074332,25.2841,False,1966.6,0.0
2073,1/2016,115.849718504297,2354.509395334547,4.6925,21.191645675066283,26.0302,,1966.6,0.0
2074,1/2016,32.06588925441514,678.8786048849079,4.585,21.203972576246773,24.2347,,1966.6,0.0
